node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,max_retry_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,174.016,108.312,51.7793,1,3.67949,61.037,29.2114,0.313093,880,438816,46516,0,0,0,0,0,0,0,263,24
1,0,24.7061,45.2061,128.164,2,4.16205,47.8935,12.5015,0.21519,1026,495632,57408,1,65,0,0,0,0,0,263,5
2,0,37.6545,64.7946,106.085,2,2.10923,55.7356,19.501,0.257819,730,246134,51731,1,29,0,0,0,0,0,263,173
3,0,155.227,43.7977,86.6459,1,2.27592,53.4216,27.8,0.278325,749,266514,51136,1,15,0,0,0,0,0,263,119
4,0,67.8888,190.314,86.7616,1,1.03158,63.73,26.0052,0.302556,363,120236,48880,1,2,0,0,0,0,0,263,35
5,0,236.627,4.68248,164.124,2,1.67198,32.5258,6.92494,0.137076,500,196998,62107,0,14,0,0,0,0,0,263,4
6,0,132.985,101.702,24.6287,1,3.30458,65.6926,32.3554,0.337842,798,393920,44441,0,0,0,0,0,0,0,263,29
7,0,151.978,164.836,48.1116,1,3.32477,65.1039,24.7763,0.310683,769,397140,45755,0,0,0,0,0,0,0,263,17
8,0,90.5151,76.4426,59.557,1,3.8108,65.2891,25.1351,0.314117,938,453838,46185,0,1,0,0,0,0,0,263,40
9,0,226.782,64.1468,118.586,2,3.82898,48.2656,16.7685,0.229544,964,455486,56736,0,30,0,0,0,0,0,263,2
10,0,57.8787,235.812,129.555,2,3.04381,50.4604,13.3913,0.222985,770,361996,56427,0,25,0,0,0,0,0,263,5
11,0,119.386,157.943,33.4182,1,3.49666,67.3432,29.5716,0.334705,853,416610,44222,0,0,0,0,0,0,0,263,40
