node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,max_retry_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,174.016,108.312,51.7793,1,22.7153,90.5235,42.2662,0.51835,8675,2631218,72136,0,0,0,0,0,0,0,1054,4158
1,0,24.7061,45.2061,128.164,2,4.83544,53.9531,17.4441,0.254109,1016,580046,103132,0,70,0,0,0,0,0,1054,0
2,0,37.6545,64.7946,106.085,2,2.27224,65.1181,35.623,0.343378,482,272462,88555,0,1,0,0,0,0,0,1054,0
3,0,155.227,43.7977,86.6459,1,6.41834,94.5687,44.4555,0.484809,3124,727316,79467,443,5,0,0,0,0,0,1054,1888
4,0,67.8888,190.314,86.7616,1,1.32307,85.1042,35.6917,0.407063,4318,61752,80289,0,0,0,0,0,0,0,1054,4288
5,0,236.627,4.68248,164.124,2,11.5938,61.1756,16.0141,0.295945,2424,1391054,99355,0,79,0,0,0,0,0,1054,0
6,0,132.985,101.702,24.6287,1,10.0257,103.107,43.7106,0.522811,2181,1200868,68582,0,0,0,0,0,0,0,1054,90
7,0,151.978,164.836,48.1116,1,6.14064,107.202,36.4855,0.499425,1288,736668,71187,2,0,0,0,0,0,0,1054,0
8,0,90.5151,76.4426,59.557,1,12.7219,89.682,42.3912,0.48265,3708,1501248,75080,30,1,0,0,0,0,0,1054,1105
9,0,226.782,64.1468,118.586,2,17.751,92.3101,31.3932,0.471515,3707,2129912,88438,4,17,0,0,0,0,0,1054,0
10,0,57.8787,235.812,129.555,2,11.8542,55.2211,12.5323,0.265359,2475,1422378,98724,0,0,0,0,0,0,0,1054,0
11,0,119.386,157.943,33.4182,1,9.87662,101.128,40.237,0.504139,2063,1185066,70271,0,0,0,0,0,0,0,1054,0
12,0,212.419,77.832,99.3324,2,6.51843,103.688,37.7472,0.493179,1365,782044,77900,0,0,0,0,0,0,0,1054,0
13,0,151.415,114.501,28.4249,1,5.59203,108.43,43.2222,0.524146,1172,670876,68446,0,0,0,0,0,0,0,1054,0
14,0,159.946,200.03,82.7693,1,18.6174,89.0468,33.397,0.470204,3884,2233962,77440,15,88,0,0,0,0,0,1054,0
15,0,37.3611,57.669,110.517,2,2.25304,65.2221,32.5188,0.333313,478,270158,88634,0,2,0,0,0,0,0,1054,0
16,0,152.113,125.592,27.1197,1,9.67982,106.237,41.1904,0.52369,2022,1161450,68444,2,0,0,0,0,0,0,1054,0
17,0,179.965,153.887,62.0934,1,7.65334,112.59,29.9168,0.500535,1604,918172,71140,5,1,0,0,0,0,0,1054,0
18,0,224.194,154.178,103.396,2,2.80504,110.474,31.1698,0.481496,593,336398,77225,5,6,0,0,0,0,0,1054,0
19,0,37.9802,225.896,133.239,2,2.63224,51.9285,15.6718,0.234109,557,315662,101360,0,0,0,0,0,0,0,1054,0
20,0,117.845,239.301,114.525,2,2.27224,75.0967,25.4448,0.342712,482,272462,83846,0,0,0,0,0,0,0,1054,0
21,0,127.726,160.121,35.2269,1,5.87523,105.564,38.8994,0.501127,1231,704860,70779,0,0,0,0,0,0,0,1054,0
22,0,189.51,166.546,76.7314,1,8.72304,111.39,28.1236,0.494123,1826,1046556,72146,36,28,0,0,0,0,0,1054,0
23,0,18.1895,13.2702,154.57,2,7.12504,45.1765,8.76916,0.203569,1493,854798,104655,0,14,0,0,0,0,0,1054,0
24,0,242.423,166.549,124.557,2,5.83525,96.5232,30.7882,0.443822,1226,699982,91576,6,93,0,0,0,0,0,1054,0
25,0,214.919,144.284,91.9634,2,10.6398,108.62,30.4223,0.498942,2222,1276650,75390,1,0,0,0,0,0,0,1054,0
26,0,30.3762,187.726,113.527,2,12.3109,47.9784,32.4,0.308964,2571,1477162,88122,0,0,0,0,0,0,0,1054,0
27,0,102.23,148.275,32.5608,1,9.99662,93.2252,46.373,0.49865,2088,1199466,71415,0,0,0,0,0,0,0,1054,0
28,0,112.967,102.034,25.9277,1,9.75182,99.1356,44.285,0.510575,2037,1170090,70427,0,0,0,0,0,0,0,1054,0
29,0,5.55682,99.9359,122.045,2,0.008448,66.6405,22.8918,0.298469,12,768,100854,0,0,0,0,0,0,0,1054,0
30,0,132.116,3.32951,121.878,2,5.95683,82.4548,46.4933,0.449683,1248,714652,93759,0,0,0,0,0,0,0,1054,0
31,0,114.625,11.9824,113.493,2,6.14883,78.3824,49.4411,0.446575,1288,737692,83857,0,0,0,0,0,0,0,1054,0
32,0,52.7271,211.047,112.372,2,6.87363,59.0324,26.6924,0.308661,1439,824668,86506,0,0,0,0,0,0,0,1054,0
33,0,165.519,162.663,55.32,1,6.61443,113.51,31.2068,0.504438,1385,793564,70303,0,0,0,0,0,0,0,1054,0
34,0,214.439,4.92229,149.726,2,10.5429,83.8141,12.8506,0.357359,2206,1264924,92190,0,43,0,0,0,0,0,1054,0
35,0,247.619,34.3929,152.463,2,10.7608,77.6788,23.0513,0.371636,2253,1291022,93554,0,77,0,0,0,0,0,1054,0
36,0,181.493,68.3728,79.9883,1,11.8011,93.0495,49.4494,0.514333,3208,1398146,77277,94,1,0,0,0,0,0,1054,785
37,0,165.171,91.9175,52.04,1,6.02403,101.222,51.0691,0.527716,1262,722716,72375,2,0,0,0,0,0,0,1054,0
38,0,53.8828,66.3327,92.1928,2,6.67864,76.191,36.8709,0.399135,1400,801230,84111,6,144,0,0,0,0,0,1054,0
39,0,77.682,50.8563,87.9562,1,4.53427,91.1913,40.0253,0.452503,1382,533616,78600,104,18,0,0,0,0,0,1054,455
40,0,64.8041,78.738,75.9191,1,4.02974,90.6494,40.5666,0.450819,849,483342,79037,24,17,0,0,0,0,0,1054,0
41,0,14.1817,69.8522,123.782,2,7.01944,49.2393,30.547,0.289352,1471,842126,103721,0,11,0,0,0,0,0,1054,0
42,0,229.515,162.306,110.974,2,10.595,100.412,31.5467,0.475179,2216,1271196,78878,7,18,0,0,0,0,0,1054,0
43,0,63.3386,178.828,81.851,1,11.877,75.2604,37.7009,0.416128,2483,1425038,80349,0,175,0,0,0,0,0,1054,0
44,0,76.276,82.8563,64.4215,1,8.45635,90.5874,42.2057,0.470832,1773,1014492,76338,13,3,0,0,0,0,0,1054,0
45,0,154.226,123.311,29.2749,1,5.58723,110.067,41.4424,0.523657,1171,670300,68434,0,0,0,0,0,0,0,1054,0
46,0,181.258,162.431,67.5724,1,9.24544,111.046,28.1929,0.494946,1935,1109240,71270,45,32,0,0,0,0,0,1054,0
47,0,91.8033,126.793,33.2451,1,5.68803,97.6836,47.2541,0.502086,1192,682396,71799,0,0,0,0,0,0,0,1054,0
48,0,193.763,31.7434,115.867,2,10.557,94.1746,35.7509,0.468275,2208,1266638,79914,1,26,0,0,0,0,0,1054,0
49,0,85.267,230.941,113.147,2,11.3118,63.4865,22.1664,0.323216,2362,1357290,84198,0,0,0,0,0,0,0,1054,0
50,1,125,125,0,0,6.22114,102.63,42.1942,0.503486,20384,288426,70873,0,0,0,0,0,0,0,0,0
