Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788618096,v3,olsr,100,low,4kbps,static,0,20,300,26300,9344,16956,35.5285,149.504,0.338975,0.188286,0,1.37949,approx_timesForwarded,2821,0.000383912,0.0213504,0
1788618679,v3,olsr,100,low,4kbps,static,0,21,300,26300,9998,16302,38.0152,159.968,0.325654,0.193246,0,1.29576,approx_timesForwarded,2386,0.000314864,0.0203213,0
1788619102,v3,olsr,100,low,4kbps,static,0,22,300,26300,9347,16953,35.5399,149.552,0.346886,0.198449,0,1.3537,approx_timesForwarded,2643,0.000435418,0.0230707,0
1788619531,v3,olsr,100,low,4kbps,static,0,23,300,26300,10534,15766,40.0532,168.544,0.375096,0.209084,0,1.3707,approx_timesForwarded,2829,0.000456362,0.0266957,0
1788620027,v3,olsr,100,low,4kbps,static,0,24,300,26300,10603,15697,40.3156,169.648,0.32526,0.196378,0,1.30076,approx_timesForwarded,2751,0.00037971,0.0229171,0
1788620620,v3,olsr,100,low,4kbps,static,0,25,300,26300,11661,14639,44.3384,186.576,0.34055,0.207974,0,1.29697,approx_timesForwarded,2503,0.000377994,0.023639,0
1788621157,v3,olsr,100,low,4kbps,static,0,26,300,26300,10601,15699,40.308,169.616,0.353181,0.200076,0,1.34506,approx_timesForwarded,2802,0.00036427,0.0259738,0
1788621571,v3,olsr,100,low,4kbps,static,0,27,300,26300,9849,16451,37.4487,157.584,0.347342,0.202334,0,1.31567,approx_timesForwarded,2626,0.000423372,0.0314419,0
1788622045,v3,olsr,100,low,4kbps,static,0,28,300,26300,9621,16679,36.5817,153.936,0.332107,0.191706,0,1.30693,approx_timesForwarded,2673,0.00040545,0.0291686,0
1788622554,v3,olsr,100,low,4kbps,static,0,29,300,26300,9550,16750,36.3118,152.8,0.328953,0.198023,0,1.37079,approx_timesForwarded,2662,0.000358074,0.0268032,0
1788623021,v3,olsr,100,low,4kbps,static,0,30,300,26300,10349,15951,39.3498,165.584,0.357737,0.207733,0,1.40429,approx_timesForwarded,2739,0.000395139,0.0239309,0
