Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788703641,v3,aodv,100,high,16kbps,medium,5,20,300,105400,518,104882,0.491461,8.288,0.470471,0.263617,427616,1.08301,approx_timesForwarded,3295,0.000134448,0.0113673,0
1788703969,v3,aodv,100,high,16kbps,medium,5,21,300,105400,1928,103472,1.82922,30.848,0.375382,0.17775,428996,1.13641,approx_timesForwarded,3385,0.000144822,0.0151815,0
1788704280,v3,aodv,100,high,16kbps,medium,5,22,300,105400,5198,100202,4.93169,83.168,0.379635,0.169809,411120,1.096,approx_timesForwarded,3338,0.000156426,0.0119217,0
1788704612,v3,aodv,100,high,16kbps,medium,5,23,300,105400,2189,103211,2.07685,35.024,0.406995,0.187829,458838,1.14025,approx_timesForwarded,3574,0.000148091,0.00754933,0
1788704943,v3,aodv,100,high,16kbps,medium,5,24,300,105400,869,104531,0.824478,13.904,0.516776,0.216031,431002,1.21979,approx_timesForwarded,3408,0.00014413,0.00912459,0
1788705268,v3,aodv,100,high,16kbps,medium,5,25,300,105400,2699,102701,2.56072,43.184,0.331371,0.164237,429174,1.08855,approx_timesForwarded,3403,0.000144173,0.0140109,0
1788705589,v3,aodv,100,high,16kbps,medium,5,26,300,105400,1991,103409,1.88899,31.856,0.38164,0.191547,455990,1.09342,approx_timesForwarded,3520,0.000153002,0.010998,0
1788705924,v3,aodv,100,high,16kbps,medium,5,27,300,105400,1374,104026,1.30361,21.984,0.340784,0.159348,429047,1.09316,approx_timesForwarded,3233,0.000138757,0.0109862,0
1788706249,v3,aodv,100,high,16kbps,medium,5,28,300,105400,3716,101684,3.52562,59.456,0.360742,0.177232,426978,1.11679,approx_timesForwarded,3324,0.000149223,0.0108131,0
1788706565,v3,aodv,100,high,16kbps,medium,5,29,300,105400,3573,101827,3.38994,57.168,0.344986,0.173314,428817,1.09208,approx_timesForwarded,3449,0.000156375,0.0110257,0
1788706897,v3,aodv,100,high,16kbps,medium,5,30,300,105400,2073,103327,1.96679,33.168,0.396531,0.190075,426840,1.13362,approx_timesForwarded,3440,0.000140721,0.0114384,0
