Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788422227,v3,aodv,30,low,4kbps,low,1,20,300,7890,4781,3109,60.5957,76.496,0.169019,0.121618,39075,1.31751,approx_timesForwarded,429,0.000579017,0.021278,0
1788422254,v3,aodv,30,low,4kbps,low,1,21,300,7890,4397,3493,55.7288,70.352,0.144896,0.0941596,33187,1.2529,approx_timesForwarded,394,0.000512689,0.0182278,0
1788422287,v3,aodv,30,low,4kbps,low,1,22,300,7890,5065,2825,64.1952,81.04,0.148657,0.107853,42335,1.30089,approx_timesForwarded,381,0.000522749,0.0190758,0
1788422314,v3,aodv,30,low,4kbps,low,1,23,300,7890,4773,3117,60.4943,76.368,0.133483,0.0933664,35303,1.21957,approx_timesForwarded,342,0.000477393,0.0139437,0
1788422334,v3,aodv,30,low,4kbps,low,1,24,300,7890,3971,3919,50.3295,63.536,0.122323,0.0784149,24836,1.1652,approx_timesForwarded,301,0.000507411,0.0197877,0
1788422350,v3,aodv,30,low,4kbps,low,1,25,300,7890,4338,3552,54.981,69.408,0.0979018,0.0610761,17324,1.07699,approx_timesForwarded,214,0.000375037,0.0155254,0
1788422368,v3,aodv,30,low,4kbps,low,1,26,300,7890,3617,4273,45.8428,57.872,0.0910388,0.0616249,19400,1.09759,approx_timesForwarded,222,0.000363807,0.0184655,0
1788422396,v3,aodv,30,low,4kbps,low,1,27,300,7890,4494,3396,56.9582,71.904,0.139397,0.0949067,36454,1.16222,approx_timesForwarded,375,0.000479979,0.0193133,0
1788422411,v3,aodv,30,low,4kbps,low,1,28,300,7890,3696,4194,46.8441,59.136,0.0988742,0.0632244,15578,1.08577,approx_timesForwarded,244,0.00039174,0.0174583,0
1788422441,v3,aodv,30,low,4kbps,low,1,29,300,7890,5403,2487,68.4791,86.448,0.143627,0.10039,38808,1.20359,approx_timesForwarded,304,0.000538011,0.0176346,0
1788422456,v3,aodv,30,low,4kbps,low,1,30,300,7890,3566,4324,45.1965,57.056,0.0905512,0.0593128,16659,1.08525,approx_timesForwarded,202,0.000334886,0.0174037,0
