Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788638112,v3,static,100,low,4kbps,low,1,20,300,26300,2697,23603,10.2548,43.152,0.11996,0.0519067,0,1.67,exact,0,0.00326956,0.0301363,0
1788638133,v3,static,100,low,4kbps,low,1,21,300,26300,4969,21331,18.8935,79.504,0.159242,0.0631502,0,1.49,exact,0,0.00376333,0.0354509,0
1788638148,v3,static,100,low,4kbps,low,1,22,300,26300,2921,23379,11.1065,46.736,0.126023,0.0593791,0,1.68,exact,0,0.00320176,0.0154368,0
1788638166,v3,static,100,low,4kbps,low,1,23,300,26300,3306,22994,12.5703,52.896,0.131645,0.0597457,0,1.59,exact,0,0.00355588,0.0164659,0
1788638184,v3,static,100,low,4kbps,low,1,24,300,26300,4202,22098,15.9772,67.232,0.122328,0.0613475,0,1.57,exact,0,0.00337237,0.0172646,0
1788638204,v3,static,100,low,4kbps,low,1,25,300,26300,4209,22091,16.0038,67.344,0.143316,0.0631823,0,1.51,exact,0,0.00399853,0.0211046,0
1788638225,v3,static,100,low,4kbps,low,1,26,300,26300,4703,21597,17.8821,75.248,0.164016,0.0724356,0,1.57,exact,0,0.00429552,0.0236698,0
1788638241,v3,static,100,low,4kbps,low,1,27,300,26300,4491,21809,17.076,71.856,0.138185,0.0573341,0,1.62,exact,0,0.00380497,0.0304128,0
1788638259,v3,static,100,low,4kbps,low,1,28,300,26300,4250,22050,16.1597,68,0.14041,0.0519209,0,1.62,exact,0,0.00340394,0.039721,0
1788638277,v3,static,100,low,4kbps,low,1,29,300,26300,2933,23367,11.1521,46.928,0.129694,0.0629968,0,1.61,exact,0,0.00376833,0.0275251,0
1788638294,v3,static,100,low,4kbps,low,1,30,300,26300,3688,22612,14.0228,59.008,0.131625,0.0586976,0,1.58,exact,0,0.00360377,0.0167731,0
