Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788591481,v3,aodv,75,high,16kbps,static,0,20,300,79050,2867,76183,3.62682,45.872,0.394176,0.171448,408648,1.11929,approx_timesForwarded,2903,0.00103248,0.014607,0
1788591734,v3,aodv,75,high,16kbps,static,0,21,300,79050,2169,76881,2.74383,34.704,0.454392,0.2044,413032,1.17796,approx_timesForwarded,3035,0.000850367,0.0184558,0
1788591994,v3,aodv,75,high,16kbps,static,0,22,300,79050,1822,77228,2.30487,29.152,0.455228,0.202579,407010,1.10428,approx_timesForwarded,3066,0.00109202,0.0149013,0
1788592259,v3,aodv,75,high,16kbps,static,0,23,300,79050,2549,76501,3.22454,40.784,0.478351,0.178557,426888,1.18831,approx_timesForwarded,2981,0.0011043,0.0144288,0
1788592505,v3,aodv,75,high,16kbps,static,0,24,300,79050,4187,74863,5.29665,66.992,0.417561,0.188323,405768,1.10628,approx_timesForwarded,2878,0.000986491,0.0207069,0
1788592760,v3,aodv,75,high,16kbps,static,0,25,300,79050,3794,75256,4.79949,60.704,0.460926,0.194196,403094,1.15393,approx_timesForwarded,2976,0.0010412,0.0152601,0
1788593010,v3,aodv,75,high,16kbps,static,0,26,300,79050,1133,77917,1.43327,18.128,0.528579,0.230122,390987,1.11121,approx_timesForwarded,2938,0.000946031,0.0172916,0
1788593269,v3,aodv,75,high,16kbps,static,0,27,300,79050,3600,75450,4.55408,57.6,0.450299,0.17796,413886,1.145,approx_timesForwarded,3037,0.00110544,0.0180078,0
1788593535,v3,aodv,75,high,16kbps,static,0,28,300,79050,1557,77493,1.96964,24.912,0.508975,0.203995,435234,1.16185,approx_timesForwarded,3067,0.000973365,0.0095896,0
1788593798,v3,aodv,75,high,16kbps,static,0,29,300,79050,2448,76602,3.09677,39.168,0.495883,0.183138,427048,1.18668,approx_timesForwarded,2936,0.00109038,0.0148713,0
1788594063,v3,aodv,75,high,16kbps,static,0,30,300,79050,2453,76597,3.1031,39.248,0.523645,0.228592,431785,1.17652,approx_timesForwarded,3133,0.00115285,0.0132768,0
