Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788419969,v3,aodv,10,high,16kbps,low,1,20,300,10540,9433,1107,89.4972,150.928,0.0426356,0.024134,992,1.07506,approx_timesForwarded,35,0.00459054,0.06161,0
1788419971,v3,aodv,10,high,16kbps,low,1,21,300,10540,6383,4157,60.5598,102.128,0.0785212,0.0301333,1089,1.18048,approx_timesForwarded,45,0.004253,0.0500462,0
1788419974,v3,aodv,10,high,16kbps,low,1,22,300,10540,8649,1891,82.0588,138.384,0.0460734,0.024893,1163,1.13898,approx_timesForwarded,44,0.00520009,0.0514755,0
1788419977,v3,aodv,10,high,16kbps,low,1,23,300,10540,9206,1334,87.3435,147.296,0.042118,0.0222772,974,1.12818,approx_timesForwarded,27,0.00447507,0.0590479,0
1788419980,v3,aodv,10,high,16kbps,low,1,24,300,10540,8455,2085,80.2182,135.28,0.0532274,0.0300589,1533,1.16002,approx_timesForwarded,42,0.00511368,0.0588158,0
1788419982,v3,aodv,10,high,16kbps,low,1,25,300,10540,8169,2371,77.5047,130.704,0.0353242,0.0177994,445,1.07112,approx_timesForwarded,16,0.00411848,0.054856,0
1788419985,v3,aodv,10,high,16kbps,low,1,26,300,10540,8048,2492,76.3567,128.768,0.0421154,0.0232611,1146,1.10139,approx_timesForwarded,39,0.00413856,0.0429399,0
1788419988,v3,aodv,10,high,16kbps,low,1,27,300,10540,8196,2344,77.7609,131.136,0.0419028,0.0236914,1159,1.12213,approx_timesForwarded,37,0.00430037,0.0475265,0
1788419991,v3,aodv,10,high,16kbps,low,1,28,300,10540,8376,2164,79.4687,134.016,0.0493916,0.030634,1859,1.20141,approx_timesForwarded,65,0.00502415,0.074667,0
1788419993,v3,aodv,10,high,16kbps,low,1,29,300,10540,6779,3761,64.3169,108.464,0.0366109,0.0197228,911,1.09116,approx_timesForwarded,32,0.0030286,0.0405723,0
1788419996,v3,aodv,10,high,16kbps,low,1,30,300,10540,9424,1116,89.4118,150.784,0.0482179,0.0251136,1198,1.11863,approx_timesForwarded,42,0.00506745,0.0508581,0
