Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788501340,v3,aodv,50,low,4kbps,medium,5,20,300,13150,3923,9227,29.8327,62.768,0.247885,0.201573,140828,1.31099,approx_timesForwarded,1200,0.000342323,0.0137674,0
1788501470,v3,aodv,50,low,4kbps,medium,5,21,300,13150,4048,9102,30.7833,64.768,0.247453,0.198211,147476,1.35968,approx_timesForwarded,1407,0.000333973,0.011455,0
1788501608,v3,aodv,50,low,4kbps,medium,5,22,300,13150,4335,8815,32.9658,69.36,0.245073,0.195739,145256,1.30012,approx_timesForwarded,1282,0.00034342,0.0128827,0
1788501759,v3,aodv,50,low,4kbps,medium,5,23,300,13150,4625,8525,35.1711,74,0.234333,0.186606,139744,1.30011,approx_timesForwarded,1280,0.000358249,0.0128844,0
1788501878,v3,aodv,50,low,4kbps,medium,5,24,300,13150,3344,9806,25.4297,53.504,0.232849,0.195997,130092,1.26645,approx_timesForwarded,1184,0.000305123,0.0135577,0
1788502002,v3,aodv,50,low,4kbps,medium,5,25,300,13150,3935,9215,29.924,62.96,0.240737,0.196653,140597,1.30216,approx_timesForwarded,1413,0.000330123,0.0128093,0
1788502125,v3,aodv,50,low,4kbps,medium,5,26,300,13150,3749,9401,28.5095,59.984,0.249574,0.199616,136718,1.32169,approx_timesForwarded,1214,0.000340334,0.0140423,0
1788502257,v3,aodv,50,low,4kbps,medium,5,27,300,13150,4504,8646,34.251,72.064,0.259408,0.209199,147575,1.34392,approx_timesForwarded,1396,0.000342268,0.012842,0
1788502387,v3,aodv,50,low,4kbps,medium,5,28,300,13150,4862,8288,36.9734,77.792,0.240486,0.19512,140965,1.29083,approx_timesForwarded,1264,0.00035134,0.0130591,0
1788502510,v3,aodv,50,low,4kbps,medium,5,29,300,13150,4081,9069,31.0342,65.296,0.227256,0.182239,138820,1.26195,approx_timesForwarded,1241,0.000322158,0.0119321,0
1788502652,v3,aodv,50,low,4kbps,medium,5,30,300,13150,4409,8741,33.5285,70.544,0.244522,0.195051,148334,1.29667,approx_timesForwarded,1291,0.000376157,0.0130635,0
