Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788506907,v3,aodv,50,medium,8kbps,low,1,20,300,26350,7759,18591,29.4459,124.144,0.254351,0.194702,183035,1.25222,approx_timesForwarded,1354,0.000440845,0.021713,0
1788507038,v3,aodv,50,medium,8kbps,low,1,21,300,26350,6381,19969,24.2163,102.096,0.264623,0.201257,192597,1.26344,approx_timesForwarded,1501,0.000445625,0.0200522,0
1788507173,v3,aodv,50,medium,8kbps,low,1,22,300,26350,6672,19678,25.3207,106.752,0.274504,0.21077,191956,1.28582,approx_timesForwarded,1371,0.000456342,0.0178385,0
1788507294,v3,aodv,50,medium,8kbps,low,1,23,300,26350,7901,18449,29.9848,126.416,0.248313,0.186986,170235,1.22706,approx_timesForwarded,1210,0.000422702,0.0203126,0
1788507430,v3,aodv,50,medium,8kbps,low,1,24,300,26350,6982,19368,26.4972,111.712,0.293053,0.216754,198566,1.32856,approx_timesForwarded,1520,0.000471672,0.0213888,0
1788507564,v3,aodv,50,medium,8kbps,low,1,25,300,26350,7033,19317,26.6907,112.528,0.261493,0.196059,185593,1.25707,approx_timesForwarded,1421,0.000424889,0.0210689,0
1788507697,v3,aodv,50,medium,8kbps,low,1,26,300,26350,6089,20261,23.1082,97.424,0.294713,0.219561,186881,1.30399,approx_timesForwarded,1374,0.000431588,0.0198118,0
1788507826,v3,aodv,50,medium,8kbps,low,1,27,300,26350,6906,19444,26.2087,110.496,0.269198,0.205282,185669,1.27165,approx_timesForwarded,1503,0.000460598,0.0211813,0
1788507963,v3,aodv,50,medium,8kbps,low,1,28,300,26350,6098,20252,23.1423,97.568,0.269394,0.207469,207150,1.30945,approx_timesForwarded,1482,0.000490358,0.0167919,0
1788508092,v3,aodv,50,medium,8kbps,low,1,29,300,26350,7540,18810,28.6148,120.64,0.273849,0.209172,178016,1.24907,approx_timesForwarded,1415,0.000405429,0.0243916,0
1788508216,v3,aodv,50,medium,8kbps,low,1,30,300,26350,7678,18672,29.1385,122.848,0.260222,0.201879,180683,1.25645,approx_timesForwarded,1230,0.000436985,0.0184366,0
