Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788492983,v3,static,30,high,16kbps,low,1,20,300,31620,11084,20536,35.0538,177.344,0.131754,0.052635,0,1.8,exact,0,0.0202738,0.112819,0
1788492991,v3,static,30,high,16kbps,low,1,21,300,31620,4937,26683,15.6135,78.992,0.0401289,0.0193724,0,1.46667,exact,0,0.0134053,0.0623309,0
1788493008,v3,static,30,high,16kbps,low,1,22,300,31620,11813,19807,37.3593,189.008,0.111778,0.0445737,0,1.8,exact,0,0.0208858,0.182461,0
1788493027,v3,static,30,high,16kbps,low,1,23,300,31620,14244,17376,45.0474,227.904,0.140449,0.0547291,0,1.8,exact,0,0.0209841,0.14506,0
1788493035,v3,static,30,high,16kbps,low,1,24,300,31620,8190,23430,25.9013,131.04,0.0518198,0.0269551,0,1.43333,exact,0,0.0143301,0.0527309,0
1788493049,v3,static,30,high,16kbps,low,1,25,300,31620,12130,19490,38.3618,194.08,0.0988415,0.0438523,0,1.56667,exact,0,0.0175628,0.0688128,0
1788493068,v3,static,30,high,16kbps,low,1,26,300,31620,14327,17293,45.3099,229.232,0.143646,0.0571179,0,1.66667,exact,0,0.0209913,0.106383,0
1788493087,v3,static,30,high,16kbps,low,1,27,300,31620,15069,16551,47.6565,241.104,0.114496,0.0460035,0,1.73333,exact,0,0.0216624,0.100024,0
1788493098,v3,static,30,high,16kbps,low,1,28,300,31620,6694,24926,21.1701,107.104,0.0713567,0.0310737,0,1.55172,exact,0,0.0165733,0.0859853,1
1788493112,v3,static,30,high,16kbps,low,1,29,300,31620,10404,21216,32.9032,166.464,0.098563,0.0369633,0,1.6,exact,0,0.0161317,0.0771994,0
1788493126,v3,static,30,high,16kbps,low,1,30,300,31620,8953,22667,28.3144,143.248,0.117954,0.0466511,0,1.7,exact,0,0.017476,0.120929,0
