Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788511063,v3,olsr,50,medium,8kbps,medium,5,20,300,26350,13620,12730,51.6888,217.92,0.194255,0.115429,0,1.16461,approx_timesForwarded,665,0.000779631,0.0370176,0
1788511165,v3,olsr,50,medium,8kbps,medium,5,21,300,26350,10360,15990,39.3169,165.76,0.174744,0.104564,0,1.18851,approx_timesForwarded,626,0.00060851,0.0282931,0
1788511268,v3,olsr,50,medium,8kbps,medium,5,22,300,26350,11906,14444,45.1841,190.496,0.191343,0.111235,0,1.15723,approx_timesForwarded,624,0.000690552,0.0315034,0
1788511375,v3,olsr,50,medium,8kbps,medium,5,23,300,26350,12931,13419,49.074,206.896,0.182926,0.108894,0,1.16874,approx_timesForwarded,667,0.000689744,0.0329626,0
1788511477,v3,olsr,50,medium,8kbps,medium,5,24,300,26346,11391,14955,43.2362,182.256,0.178494,0.102198,0,1.15556,approx_timesForwarded,658,0.000708841,0.0328704,0
1788511703,v3,olsr,50,medium,8kbps,medium,5,25,300,26350,11345,15005,43.055,181.52,0.174119,0.100732,0,1.14456,approx_timesForwarded,575,0.000680734,0.0325171,0
1788511989,v3,olsr,50,medium,8kbps,medium,5,26,300,26346,12982,13364,49.275,207.712,0.184277,0.107911,0,1.18002,approx_timesForwarded,706,0.000773646,0.0383539,0
1788512311,v3,olsr,50,medium,8kbps,medium,5,27,300,26350,10741,15609,40.7628,171.856,0.160682,0.0986007,0,1.13956,approx_timesForwarded,557,0.000651862,0.0311501,0
1788512796,v3,olsr,50,medium,8kbps,medium,5,28,300,26350,11841,14509,44.9374,189.456,0.178677,0.106239,0,1.15826,approx_timesForwarded,578,0.000685731,0.0303974,0
1788515024,v3,olsr,50,medium,8kbps,medium,5,29,300,26350,12487,13863,47.389,199.792,0.184434,0.114597,0,1.15392,approx_timesForwarded,639,0.000708758,0.0344525,0
1788517932,v3,olsr,50,medium,8kbps,medium,5,30,300,26350,11106,15244,42.148,177.696,0.16248,0.0975507,0,1.15145,approx_timesForwarded,622,0.000661749,0.0333466,0
