Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788421263,v3,aodv,20,high,16kbps,low,1,20,300,21080,13717,7363,65.0712,219.472,0.077618,0.0456544,14336,1.1528,approx_timesForwarded,159,0.00203485,0.0527133,0
1788421281,v3,aodv,20,high,16kbps,low,1,21,300,21080,14017,7063,66.4943,224.272,0.122523,0.0748977,26821,1.40394,approx_timesForwarded,239,0.00232983,0.0559733,0
1788421301,v3,aodv,20,high,16kbps,low,1,22,300,21080,16273,4807,77.1964,260.368,0.109127,0.0660921,29613,1.30271,approx_timesForwarded,245,0.00251151,0.055829,0
1788421319,v3,aodv,20,high,16kbps,low,1,23,300,21080,15150,5930,71.8691,242.4,0.113304,0.0651488,23864,1.25993,approx_timesForwarded,225,0.00227264,0.0533162,0
1788421337,v3,aodv,20,high,16kbps,low,1,24,300,21080,12820,8260,60.8159,205.12,0.110287,0.0693538,29469,1.32785,approx_timesForwarded,327,0.00244188,0.0589617,0
1788421353,v3,aodv,20,high,16kbps,low,1,25,300,21080,15413,5667,73.1167,246.608,0.089959,0.0543251,18448,1.2069,approx_timesForwarded,176,0.00201215,0.0517357,0
1788421364,v3,aodv,20,high,16kbps,low,1,26,300,21080,13327,7753,63.2211,213.232,0.0726414,0.0386413,10290,1.12591,approx_timesForwarded,100,0.00181598,0.0594769,0
1788421389,v3,aodv,20,high,16kbps,low,1,27,300,21080,14384,6696,68.2353,230.144,0.139315,0.092779,40184,1.38967,approx_timesForwarded,347,0.00258793,0.056113,0
1788421405,v3,aodv,20,high,16kbps,low,1,28,300,21080,11289,9791,53.5531,180.624,0.114707,0.0714241,24900,1.3398,approx_timesForwarded,298,0.00229866,0.0526221,0
1788421422,v3,aodv,20,high,16kbps,low,1,29,300,21080,15077,6003,71.5228,241.232,0.100264,0.058611,20738,1.19056,approx_timesForwarded,182,0.00211944,0.0520775,0
1788421444,v3,aodv,20,high,16kbps,low,1,30,300,21080,16219,4861,76.9402,259.504,0.114603,0.0720769,31405,1.27523,approx_timesForwarded,245,0.00242318,0.0491817,0
