Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788577045,v3,static,75,medium,8kbps,static,0,20,300,39525,13026,26499,32.9564,208.416,0.138743,0.0585313,0,1.62667,exact,0,0.00825336,0.072023,0
1788577070,v3,static,75,medium,8kbps,static,0,21,300,39525,10489,29036,26.5376,167.824,0.0950932,0.0461362,0,1.45333,exact,0,0.00706947,0.031319,0
1788577096,v3,static,75,medium,8kbps,static,0,22,300,39525,11967,27558,30.277,191.472,0.105648,0.0384485,0,1.65333,exact,0,0.00704099,0.0495667,0
1788577125,v3,static,75,medium,8kbps,static,0,23,300,39525,12118,27407,30.6591,193.888,0.132981,0.040332,0,1.65333,exact,0,0.00790357,0.0917914,0
1788577161,v3,static,75,medium,8kbps,static,0,24,300,39525,15120,24405,38.2543,241.92,0.158587,0.0593536,0,1.52,exact,0,0.00861187,0.103818,0
1788577186,v3,static,75,medium,8kbps,static,0,25,300,39525,10935,28590,27.666,174.96,0.0991816,0.0435239,0,1.49333,exact,0,0.00658777,0.0323021,0
1788577217,v3,static,75,medium,8kbps,static,0,26,300,39525,12020,27505,30.4111,192.32,0.116116,0.0439132,0,1.57333,exact,0,0.00685125,0.0589056,0
1788577246,v3,static,75,medium,8kbps,static,0,27,300,39525,12114,27411,30.649,193.824,0.119636,0.0457091,0,1.61333,exact,0,0.00798554,0.0597811,0
1788577278,v3,static,75,medium,8kbps,static,0,28,300,39525,12219,27306,30.9146,195.504,0.1415,0.0477755,0,1.57333,exact,0,0.00741575,0.0815616,0
1788577310,v3,static,75,medium,8kbps,static,0,29,300,39525,14700,24825,37.1917,235.2,0.124659,0.0474096,0,1.6,exact,0,0.00804248,0.0636058,0
1788577329,v3,static,75,medium,8kbps,static,0,30,300,39525,8657,30868,21.9026,138.512,0.0932073,0.0431206,0,1.61333,exact,0,0.00584082,0.0386765,0
