Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788502980,v3,olsr,50,low,4kbps,medium,5,20,300,13150,6488,6662,49.3384,103.808,0.193501,0.125689,0,1.10604,approx_timesForwarded,459,0.000531613,0.0176179,0
1788503144,v3,olsr,50,low,4kbps,medium,5,21,300,13149,6564,6585,49.9201,105.024,0.210706,0.148183,0,1.13163,approx_timesForwarded,537,0.000447191,0.016297,0
1788503333,v3,olsr,50,low,4kbps,medium,5,22,300,13150,7439,5711,56.5703,119.024,0.209702,0.137119,0,1.12945,approx_timesForwarded,548,0.000505611,0.0169114,0
1788503441,v3,olsr,50,low,4kbps,medium,5,23,300,13149,7018,6131,53.3729,112.288,0.20193,0.135576,0,1.11271,approx_timesForwarded,508,0.000516408,0.0166963,0
1788503720,v3,olsr,50,low,4kbps,medium,5,24,300,13150,6355,6795,48.327,101.68,0.200327,0.136531,0,1.12337,approx_timesForwarded,534,0.000484957,0.0168038,0
1788503829,v3,olsr,50,low,4kbps,medium,5,25,300,13147,7941,5206,60.4016,127.056,0.225869,0.152509,0,1.12354,approx_timesForwarded,544,0.000521991,0.017111,0
1788503929,v3,olsr,50,low,4kbps,medium,5,26,300,13150,7132,6018,54.2357,114.112,0.214993,0.148972,0,1.1475,approx_timesForwarded,612,0.000468824,0.0172493,0
1788504036,v3,olsr,50,low,4kbps,medium,5,27,300,13150,7811,5339,59.3992,124.976,0.228791,0.151206,0,1.12713,approx_timesForwarded,527,0.000550389,0.0178944,0
1788504145,v3,olsr,50,low,4kbps,medium,5,28,300,13150,7370,5780,56.0456,117.92,0.205795,0.140394,0,1.10814,approx_timesForwarded,468,0.00052649,0.015744,0
1788504256,v3,olsr,50,low,4kbps,medium,5,29,300,13150,5690,7460,43.27,91.04,0.188333,0.126451,0,1.11283,approx_timesForwarded,447,0.000476961,0.0160819,0
1788504357,v3,olsr,50,low,4kbps,medium,5,30,300,13149,7695,5454,58.5216,123.12,0.242359,0.175061,0,1.14529,approx_timesForwarded,584,0.000505394,0.0186163,0
