Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788420048,v3,aodv,10,high,16kbps,medium,5,20,300,10540,10210,330,96.8691,163.36,0.0521557,0.0309237,2128,1.17669,approx_timesForwarded,104,0.00482574,0.0494395,0
1788420051,v3,aodv,10,high,16kbps,medium,5,21,300,10540,8715,1825,82.685,139.44,0.0587523,0.032204,2013,1.20952,approx_timesForwarded,111,0.00428869,0.0558674,0
1788420054,v3,aodv,10,high,16kbps,medium,5,22,300,10540,9009,1531,85.4744,144.144,0.0583425,0.030689,1770,1.1988,approx_timesForwarded,105,0.00435867,0.0528316,0
1788420057,v3,aodv,10,high,16kbps,medium,5,23,300,10540,8239,2301,78.1689,131.824,0.0482295,0.025446,1125,1.1448,approx_timesForwarded,75,0.00390238,0.0513475,0
1788420060,v3,aodv,10,high,16kbps,medium,5,24,300,10540,7538,3002,71.518,120.608,0.0648953,0.031791,1475,1.19063,approx_timesForwarded,106,0.00389154,0.0487343,0
1788420064,v3,aodv,10,high,16kbps,medium,5,25,300,10540,9070,1470,86.0531,145.12,0.0516031,0.0289213,1583,1.15314,approx_timesForwarded,87,0.00424657,0.0533084,0
1788420067,v3,aodv,10,high,16kbps,medium,5,26,300,10540,7797,2743,73.9753,124.752,0.0576591,0.0335436,1709,1.16442,approx_timesForwarded,79,0.0040177,0.0573952,0
1788420070,v3,aodv,10,high,16kbps,medium,5,27,300,10540,7373,3167,69.9526,117.968,0.0442275,0.0268552,1754,1.16927,approx_timesForwarded,92,0.00361822,0.0485488,0
1788420073,v3,aodv,10,high,16kbps,medium,5,28,300,10540,10125,415,96.0626,162,0.0619896,0.0335559,2377,1.20257,approx_timesForwarded,119,0.0049909,0.0544866,0
1788420076,v3,aodv,10,high,16kbps,medium,5,29,300,10540,8954,1586,84.9526,143.264,0.0449876,0.0259742,1443,1.12989,approx_timesForwarded,74,0.00416869,0.0490987,0
1788420079,v3,aodv,10,high,16kbps,medium,5,30,300,10540,8340,2200,79.1271,133.44,0.0512173,0.0288466,1591,1.14796,approx_timesForwarded,83,0.00434196,0.0536672,0
