Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788422653,v3,static,30,low,4kbps,low,1,20,300,7890,3157,4733,40.0127,50.512,0.106538,0.0371734,0,1.8,exact,0,0.00513336,0.0377088,0
1788422656,v3,static,30,low,4kbps,low,1,21,300,7890,1803,6087,22.8517,28.848,0.0580176,0.0282878,0,1.46667,exact,0,0.00367933,0.0161741,0
1788422660,v3,static,30,low,4kbps,low,1,22,300,7890,2352,5538,29.8099,37.632,0.0871657,0.0358118,0,1.8,exact,0,0.00514033,0.056064,0
1788422663,v3,static,30,low,4kbps,low,1,23,300,7890,2071,5819,26.2484,33.136,0.070123,0.0323358,0,1.8,exact,0,0.00378716,0.0144691,0
1788422665,v3,static,30,low,4kbps,low,1,24,300,7890,1794,6096,22.7376,28.704,0.0446658,0.0241753,0,1.43333,exact,0,0.00409755,0.018816,0
1788422668,v3,static,30,low,4kbps,low,1,25,300,7890,2233,5657,28.3016,35.728,0.0711188,0.0345321,0,1.56667,exact,0,0.00401511,0.0150989,0
1788422671,v3,static,30,low,4kbps,low,1,26,300,7890,2962,4928,37.5412,47.392,0.0956884,0.0375989,0,1.66667,exact,0,0.00470545,0.0237158,0
1788422675,v3,static,30,low,4kbps,low,1,27,300,7890,2456,5434,31.128,39.296,0.0835365,0.0342057,0,1.73333,exact,0,0.00450865,0.0217037,0
1788422677,v3,static,30,low,4kbps,low,1,28,300,7890,1372,6518,17.3891,21.952,0.0542177,0.0238355,0,1.55172,exact,0,0.00439647,0.0169728,1
1788422679,v3,static,30,low,4kbps,low,1,29,300,7890,2180,5710,27.6299,34.88,0.0654417,0.0253773,0,1.6,exact,0,0.00339808,0.0135936,0
1788422682,v3,static,30,low,4kbps,low,1,30,300,7890,1247,6643,15.8048,19.952,0.0572374,0.023065,0,1.7,exact,0,0.00332363,0.0120422,0
