Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1787727218,v3,aodv,30,medium,8kbps,static,0,1,300,15810,8339,7471,52.7451,133.424,0.132765,0.0803332,33610,1.59132,approx_timesForwarded,425,0.00180923,0.0352408,0
1788423164,v3,aodv,30,medium,8kbps,static,0,20,300,15810,10530,5280,66.6034,168.48,0.144518,0.0681595,30511,1.8283,approx_timesForwarded,386,0.0027018,0.0582352,0
1788423180,v3,aodv,30,medium,8kbps,static,0,21,300,15810,5294,10516,33.4851,84.704,0.115159,0.071985,20443,1.28882,approx_timesForwarded,194,0.00105276,0.0287498,0
1788423212,v3,aodv,30,medium,8kbps,static,0,22,300,15810,7821,7989,49.4687,125.136,0.161744,0.106846,52332,1.54187,approx_timesForwarded,579,0.00226593,0.0361732,0
1788423228,v3,aodv,30,medium,8kbps,static,0,23,300,15810,6643,9167,42.0177,106.288,0.0971429,0.0527591,21334,1.2547,approx_timesForwarded,273,0.0019542,0.0427907,0
1788423273,v3,aodv,30,medium,8kbps,static,0,24,300,15810,10068,5742,63.6812,161.088,0.184693,0.122167,72150,1.49583,approx_timesForwarded,675,0.00206146,0.0390179,0
1788423290,v3,aodv,30,medium,8kbps,static,0,25,300,15810,7879,7931,49.8355,126.064,0.0908039,0.0524136,18963,1.16309,approx_timesForwarded,190,0.00140956,0.0415671,0
1788423314,v3,aodv,30,medium,8kbps,static,0,26,300,15810,6856,8954,43.365,109.696,0.107145,0.0684504,32366,1.36348,approx_timesForwarded,362,0.00168894,0.0382742,0
1788423360,v3,aodv,30,medium,8kbps,static,0,27,300,15810,10099,5711,63.8773,161.584,0.19872,0.120826,68437,1.82672,approx_timesForwarded,697,0.00238717,0.0504359,0
1788423392,v3,aodv,30,medium,8kbps,static,0,28,300,15810,6797,9013,42.9918,108.752,0.160858,0.10102,50112,1.46329,approx_timesForwarded,558,0.00210605,0.0393282,0
1788423413,v3,aodv,30,medium,8kbps,static,0,29,300,15810,9721,6089,61.4864,155.536,0.136727,0.0701116,29282,1.67092,approx_timesForwarded,382,0.00231899,0.0535311,0
1788423432,v3,aodv,30,medium,8kbps,static,0,30,300,15810,8315,7495,52.5933,133.04,0.102472,0.0624483,22405,1.5193,approx_timesForwarded,215,0.00153007,0.0375771,0
