Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788591048,v3,static,75,medium,8kbps,medium,5,20,300,39525,4735,34790,11.9798,75.76,0.121696,0.0516553,0,1.62667,exact,0,0.00849384,0.0586291,0
1788591061,v3,static,75,medium,8kbps,medium,5,21,300,39525,3367,36158,8.51866,53.872,0.124434,0.0562488,0,1.45333,exact,0,0.00666577,0.0413645,0
1788591082,v3,static,75,medium,8kbps,medium,5,22,300,39525,4090,35435,10.3479,65.44,0.132821,0.0600754,0,1.65333,exact,0,0.0089439,0.0435917,0
1788591101,v3,static,75,medium,8kbps,medium,5,23,300,39525,4135,35390,10.4617,66.16,0.115319,0.0519297,0,1.65333,exact,0,0.00827771,0.0443443,0
1788591119,v3,static,75,medium,8kbps,medium,5,24,300,39525,4842,34683,12.2505,77.472,0.107206,0.0502809,0,1.52,exact,0,0.00789065,0.0395981,0
1788591137,v3,static,75,medium,8kbps,medium,5,25,300,39525,5146,34379,13.0196,82.336,0.100645,0.0518403,0,1.49333,exact,0,0.00732865,0.0375245,0
1788591150,v3,static,75,medium,8kbps,medium,5,26,300,39525,3991,35534,10.0974,63.856,0.131643,0.0584814,0,1.57333,exact,0,0.0063427,0.0241306,0
1788591175,v3,static,75,medium,8kbps,medium,5,27,300,39525,6419,33106,16.2404,102.704,0.122704,0.0588291,0,1.61333,exact,0,0.00951883,0.0536064,0
1788591190,v3,static,75,medium,8kbps,medium,5,28,300,39525,4133,35392,10.4567,66.128,0.0791099,0.0418765,0,1.57333,exact,0,0.00754772,0.0315955,0
1788591211,v3,static,75,medium,8kbps,medium,5,29,300,39525,5221,34304,13.2094,83.536,0.117757,0.0529337,0,1.6,exact,0,0.00871132,0.0762163,0
1788591223,v3,static,75,medium,8kbps,medium,5,30,300,39525,2261,37264,5.72043,36.176,0.0991144,0.0532421,0,1.61333,exact,0,0.00703281,0.0269722,0
