Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788419706,v3,static,10,low,4kbps,static,0,20,300,2630,789,1841,30,12.624,0.0222101,0.0180412,0,1.5,exact,0,0.00483186,0.0126106,8
1788419707,v3,static,10,low,4kbps,static,0,21,300,2630,1686,944,64.1065,26.976,0.0468847,0.0227669,0,1.5,exact,0,0.00540629,0.0193075,2
1788419707,v3,static,10,low,4kbps,static,0,22,300,2630,1178,1452,44.7909,18.848,0.0359312,0.0210271,0,1.625,exact,0,0.00359061,0.012887,2
1788419707,v3,static,10,low,4kbps,static,0,23,300,2630,1434,1196,54.5247,22.944,0.028763,0.0153926,0,1.125,exact,0,0.00341664,0.0116736,2
1788419708,v3,static,10,low,4kbps,static,0,24,300,2630,1946,684,73.9924,31.136,0.0390682,0.0218888,0,1.44444,exact,0,0.0047616,0.019031,1
1788419708,v3,static,10,low,4kbps,static,0,25,300,2630,1954,676,74.2966,31.264,0.0354453,0.0186194,0,1.5,exact,0,0.00486477,0.0136397,0
1788419709,v3,static,10,low,4kbps,static,0,26,300,2630,1141,1489,43.384,18.256,0.0247951,0.0135685,0,1.25,exact,0,0.00363995,0.0155904,6
1788419709,v3,static,10,low,4kbps,static,0,27,300,2630,1221,1409,46.4259,19.536,0.0286874,0.0126173,0,1.57143,exact,0,0.00354048,0.0115507,3
1788419710,v3,static,10,low,4kbps,static,0,28,300,2630,1108,1522,42.1293,17.728,0.0288997,0.0199164,0,1.55556,exact,0,0.00355608,0.0154061,1
1788419710,v3,static,10,low,4kbps,static,0,29,300,2630,1331,1299,50.6084,21.296,0.0318664,0.0169434,0,1.42857,exact,0,0.00459398,0.015913,3
1788419710,v3,static,10,low,4kbps,static,0,30,300,2630,1229,1401,46.73,19.664,0.0254897,0.0096486,0,1.42857,exact,0,0.0038862,0.0129485,3
