Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788698610,v3,olsr,100,high,16kbps,low,1,20,300,101310,16736,84574,16.5196,267.776,0.339225,0.192541,0,1.24994,approx_timesForwarded,3735,0.000287242,0.0174029,0
1788699020,v3,olsr,100,high,16kbps,low,1,21,300,101518,16065,85453,15.8248,257.04,0.356853,0.195023,0,1.277,approx_timesForwarded,3802,0.000306066,0.014807,0
1788699417,v3,olsr,100,high,16kbps,low,1,22,300,101916,16997,84919,16.6775,271.952,0.348045,0.199785,0,1.27711,approx_timesForwarded,3589,0.000301363,0.0173568,0
1788699799,v3,olsr,100,high,16kbps,low,1,23,300,101982,17871,84111,17.5237,285.936,0.3571,0.203876,0,1.24834,approx_timesForwarded,3625,0.000286772,0.0176794,0
1788700168,v3,olsr,100,high,16kbps,low,1,24,300,102989,16446,86543,15.9687,263.136,0.375874,0.204584,0,1.29199,approx_timesForwarded,3827,0.000313227,0.0163738,0
1788700594,v3,olsr,100,high,16kbps,low,1,25,300,99886,16067,83819,16.0853,257.072,0.342741,0.198877,0,1.25033,approx_timesForwarded,3819,0.000265357,0.0132864,0
1788701013,v3,olsr,100,high,16kbps,low,1,26,300,97830,15847,81983,16.1985,253.552,0.348176,0.200304,0,1.24472,approx_timesForwarded,3981,0.000289484,0.0149606,0
1788701405,v3,olsr,100,high,16kbps,low,1,27,300,97550,14688,82862,15.0569,235.008,0.346792,0.193414,0,1.26048,approx_timesForwarded,3830,0.000279703,0.0148838,0
1788701771,v3,olsr,100,high,16kbps,low,1,28,300,102092,16030,86062,15.7015,256.48,0.365595,0.205028,0,1.26039,approx_timesForwarded,3906,0.000289542,0.0152064,0
1788702189,v3,olsr,100,high,16kbps,low,1,29,300,95541,15643,79898,16.3731,250.288,0.331433,0.188092,0,1.22719,approx_timesForwarded,4087,0.000266948,0.0160358,0
1788702558,v3,olsr,100,high,16kbps,low,1,30,300,100750,16280,84470,16.1588,260.48,0.355717,0.210844,0,1.24791,approx_timesForwarded,3775,0.000290611,0.0151603,0
