Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788493179,v3,aodv,30,high,16kbps,medium,5,20,300,31620,11610,20010,36.7173,185.76,0.218089,0.143363,91594,1.3137,approx_timesForwarded,675,0.00113457,0.0354045,0
1788493228,v3,aodv,30,high,16kbps,medium,5,21,300,31620,10073,21547,31.8564,161.168,0.188718,0.124631,85537,1.29048,approx_timesForwarded,695,0.00115306,0.0345021,0
1788493286,v3,aodv,30,high,16kbps,medium,5,22,300,31620,13072,18548,41.3409,209.152,0.20724,0.138545,97048,1.32336,approx_timesForwarded,796,0.00128212,0.0395302,0
1788493503,v3,aodv,30,high,16kbps,medium,5,23,300,31620,10602,21018,33.5294,169.632,0.222856,0.143945,93883,1.3455,approx_timesForwarded,736,0.00118116,0.0331818,0
1788495228,v3,aodv,30,high,16kbps,medium,5,24,300,31620,11288,20332,35.6989,180.608,0.218513,0.144971,92727,1.33788,approx_timesForwarded,770,0.00121911,0.0327721,0
1788495771,v3,aodv,30,high,16kbps,medium,5,25,300,31620,11040,20580,34.9146,176.64,0.212651,0.140345,85430,1.30697,approx_timesForwarded,700,0.00110438,0.0384323,0
1788495822,v3,aodv,30,high,16kbps,medium,5,26,300,31620,10957,20663,34.6521,175.312,0.214712,0.143714,88958,1.35229,approx_timesForwarded,839,0.00116096,0.0348777,0
1788495875,v3,aodv,30,high,16kbps,medium,5,27,300,31620,10653,20967,33.6907,170.448,0.206785,0.13307,88680,1.3062,approx_timesForwarded,696,0.0010824,0.0363551,0
1788495934,v3,aodv,30,high,16kbps,medium,5,28,300,31620,11816,19804,37.3688,189.056,0.256824,0.160073,105181,1.35867,approx_timesForwarded,816,0.00123055,0.0332252,0
1788495986,v3,aodv,30,high,16kbps,medium,5,29,300,31620,10355,21265,32.7483,165.68,0.225466,0.145659,93431,1.35944,approx_timesForwarded,701,0.00111257,0.0340901,0
1788496034,v3,aodv,30,high,16kbps,medium,5,30,300,31620,9937,21683,31.4263,158.992,0.193163,0.126962,84009,1.30552,approx_timesForwarded,706,0.00113888,0.0355309,0
