Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788419950,v3,static,10,high,16kbps,static,0,20,300,10540,3150,7390,29.8861,50.4,0.0172805,0.00687948,0,1.5,exact,0,0.0193599,0.0506419,8
1788419952,v3,static,10,high,16kbps,static,0,21,300,10540,6745,3795,63.9943,107.92,0.0449207,0.0168673,0,1.5,exact,0,0.021968,0.0779981,2
1788419954,v3,static,10,high,16kbps,static,0,22,300,10540,5958,4582,56.5275,95.328,0.0365966,0.0165263,0,1.625,exact,0,0.0180122,0.0693811,2
1788419955,v3,static,10,high,16kbps,static,0,23,300,10540,5486,5054,52.0493,87.776,0.0249813,0.0111489,0,1.125,exact,0,0.0134812,0.0448819,2
1788419957,v3,static,10,high,16kbps,static,0,24,300,10540,7801,2739,74.0133,124.816,0.0364887,0.016744,0,1.44444,exact,0,0.0193655,0.0776602,1
1788419959,v3,static,10,high,16kbps,static,0,25,300,10540,7544,2996,71.575,120.704,0.0323085,0.013145,0,1.5,exact,0,0.0181874,0.0513178,0
1788419960,v3,static,10,high,16kbps,static,0,26,300,10540,5496,5044,52.1442,87.936,0.0261454,0.0131609,0,1.25,exact,0,0.0207448,0.0755405,6
1788419962,v3,static,10,high,16kbps,static,0,27,300,10540,5309,5231,50.37,84.944,0.030617,0.0109938,0,1.57143,exact,0,0.0159304,0.0528998,3
1788419963,v3,static,10,high,16kbps,static,0,28,300,10540,6261,4279,59.4023,100.176,0.0461202,0.0204169,0,1.55556,exact,0,0.0180493,0.098089,1
1788419965,v3,static,10,high,16kbps,static,0,29,300,10540,4229,6311,40.1233,67.664,0.0222744,0.00677588,0,1.42857,exact,0,0.0153644,0.0457574,3
1788419966,v3,static,10,high,16kbps,static,0,30,300,10540,5103,5437,48.4156,81.648,0.0235048,0.00767355,0,1.42857,exact,0,0.0178159,0.0524083,3
