Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788547629,v3,aodv,75,low,4kbps,static,0,20,300,19725,1217,18508,6.16984,19.472,0.434782,0.291955,397164,1.56615,approx_timesForwarded,2996,0.000607825,0.00724661,0
1788547908,v3,aodv,75,low,4kbps,static,0,21,300,19725,1899,17826,9.62738,30.384,0.402187,0.310935,341674,1.40969,approx_timesForwarded,2912,0.00042844,0.00692448,0
1788548201,v3,aodv,75,low,4kbps,static,0,22,300,19725,2187,17538,11.0875,34.992,0.403911,0.278549,376854,1.52401,approx_timesForwarded,3043,0.000598406,0.0074688,0
1788548493,v3,aodv,75,low,4kbps,static,0,23,300,19725,1889,17836,9.57668,30.224,0.364094,0.250794,379734,1.41821,approx_timesForwarded,2894,0.00062893,0.00906539,0
1788548773,v3,aodv,75,low,4kbps,static,0,24,300,19725,2526,17199,12.8061,40.416,0.336341,0.235939,346796,1.31869,approx_timesForwarded,2717,0.000479992,0.0108329,0
1788549051,v3,aodv,75,low,4kbps,static,0,25,300,19725,3003,16722,15.2243,48.048,0.309639,0.223877,342221,1.32035,approx_timesForwarded,2603,0.000496507,0.01109,0
1788549358,v3,aodv,75,low,4kbps,static,0,26,300,19725,1135,18590,5.75412,18.16,0.329808,0.252157,336715,1.38767,approx_timesForwarded,2655,0.000446132,0.00973232,0
1788549689,v3,aodv,75,low,4kbps,static,0,27,300,19725,1962,17763,9.94677,31.392,0.357247,0.256875,362455,1.38481,approx_timesForwarded,2737,0.000583422,0.00854411,0
1788550014,v3,aodv,75,low,4kbps,static,0,28,300,19725,1486,18239,7.53359,23.776,0.40058,0.301867,366286,1.4253,approx_timesForwarded,2861,0.000506566,0.00697195,0
1788550350,v3,aodv,75,low,4kbps,static,0,29,300,19725,1854,17871,9.39924,29.664,0.323817,0.228657,376069,1.50863,approx_timesForwarded,2779,0.000556075,0.00904576,0
1788550671,v3,aodv,75,low,4kbps,static,0,30,300,19725,1679,18046,8.51204,26.864,0.428531,0.30356,376319,1.45861,approx_timesForwarded,2912,0.000600812,0.00777531,0
