Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788419739,v3,aodv,10,low,4kbps,medium,5,20,300,2630,2293,337,87.1863,36.688,0.0457571,0.0281269,350,1.11339,approx_timesForwarded,74,0.00134133,0.012225,0
1788419740,v3,aodv,10,low,4kbps,medium,5,21,300,2630,1875,755,71.2928,30,0.045921,0.0331892,410,1.1312,approx_timesForwarded,75,0.00115036,0.0128145,0
1788419741,v3,aodv,10,low,4kbps,medium,5,22,300,2630,2251,379,85.5894,36.016,0.0645311,0.045889,446,1.15682,approx_timesForwarded,86,0.00126248,0.0129475,0
1788419742,v3,aodv,10,low,4kbps,medium,5,23,300,2630,2115,515,80.4183,33.84,0.0503672,0.0323049,292,1.09787,approx_timesForwarded,72,0.00127253,0.0134909,0
1788419743,v3,aodv,10,low,4kbps,medium,5,24,300,2630,1890,740,71.8631,30.24,0.0760086,0.0554103,388,1.15344,approx_timesForwarded,92,0.00122613,0.0136005,0
1788419744,v3,aodv,10,low,4kbps,medium,5,25,300,2630,2111,519,80.2662,33.776,0.0488232,0.0325123,433,1.09379,approx_timesForwarded,67,0.00120487,0.0138487,0
1788419745,v3,aodv,10,low,4kbps,medium,5,26,300,2630,1831,799,69.6198,29.296,0.0536804,0.0367357,351,1.12179,approx_timesForwarded,75,0.00115667,0.0153822,0
1788419747,v3,aodv,10,low,4kbps,medium,5,27,300,2630,2098,532,79.7719,33.568,0.0543064,0.0376613,518,1.15157,approx_timesForwarded,86,0.00121823,0.0127211,0
1788419748,v3,aodv,10,low,4kbps,medium,5,28,300,2630,1910,720,72.6236,30.56,0.0697751,0.0360815,370,1.10785,approx_timesForwarded,80,0.000991862,0.0130303,0
1788419749,v3,aodv,10,low,4kbps,medium,5,29,300,2630,2308,322,87.7567,36.928,0.0638002,0.0339882,452,1.10225,approx_timesForwarded,75,0.00119403,0.0130471,0
1788419750,v3,aodv,10,low,4kbps,medium,5,30,300,2630,2103,527,79.962,33.648,0.0540164,0.0345928,253,1.10366,approx_timesForwarded,69,0.00132112,0.0136761,0
