Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788643370,v3,olsr,100,low,4kbps,medium,5,20,300,26297,11712,14585,44.5374,187.392,0.415386,0.297812,0,1.33163,approx_timesForwarded,2459,0.000172195,0.014807,0
1788644374,v3,olsr,100,low,4kbps,medium,5,21,300,26296,9647,16649,36.6862,154.352,0.410283,0.288405,0,1.34322,approx_timesForwarded,2346,0.000152589,0.0131174,0
1788645354,v3,olsr,100,low,4kbps,medium,5,22,300,26298,10959,15339,41.6724,175.344,0.412169,0.289158,0,1.33087,approx_timesForwarded,2502,0.000164323,0.0132864,0
1788646310,v3,olsr,100,low,4kbps,medium,5,23,300,26297,11369,14928,43.2331,181.904,0.408021,0.294343,0,1.32852,approx_timesForwarded,2454,0.000173001,0.0139469,0
1788647263,v3,olsr,100,low,4kbps,medium,5,24,300,26300,11103,15197,42.2167,177.648,0.409457,0.299981,0,1.33099,approx_timesForwarded,2399,0.000162656,0.0126566,0
1788648373,v3,olsr,100,low,4kbps,medium,5,25,300,26299,11104,15195,42.2221,177.664,0.410179,0.293039,0,1.35888,approx_timesForwarded,2342,0.00015998,0.0129792,0
1788649431,v3,olsr,100,low,4kbps,medium,5,26,300,26300,10454,15846,39.749,167.264,0.405852,0.298032,0,1.33834,approx_timesForwarded,2394,0.000159839,0.0133018,0
1788650537,v3,olsr,100,low,4kbps,medium,5,27,300,26300,11218,15082,42.654,179.488,0.395427,0.279248,0,1.30817,approx_timesForwarded,2316,0.000166251,0.0141926,0
1788651600,v3,olsr,100,low,4kbps,medium,5,28,300,26300,12097,14203,45.9962,193.552,0.422622,0.303771,0,1.34256,approx_timesForwarded,2412,0.000174856,0.0131789,0
1788652670,v3,olsr,100,low,4kbps,medium,5,29,300,26300,11501,14799,43.73,184.016,0.423483,0.306895,0,1.3471,approx_timesForwarded,2521,0.000170512,0.0135168,0
1788653645,v3,olsr,100,low,4kbps,medium,5,30,300,26300,11112,15188,42.251,177.792,0.4082,0.292288,0,1.33972,approx_timesForwarded,2413,0.000164665,0.0138086,0
