Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788420805,v3,aodv,20,medium,8kbps,medium,5,20,300,10540,6653,3887,63.1214,106.448,0.0759153,0.0446891,7307,1.15542,approx_timesForwarded,205,0.00100751,0.0250318,0
1788420811,v3,aodv,20,medium,8kbps,medium,5,21,300,10540,5177,5363,49.1176,82.832,0.0631029,0.0377119,5167,1.09967,approx_timesForwarded,157,0.000830626,0.0237171,0
1788420820,v3,aodv,20,medium,8kbps,medium,5,22,300,10540,6630,3910,62.9032,106.08,0.0836993,0.0499909,7810,1.22986,approx_timesForwarded,241,0.00105124,0.0254213,0
1788420827,v3,aodv,20,medium,8kbps,medium,5,23,300,10540,6373,4167,60.4649,101.968,0.0909817,0.0539516,8479,1.21701,approx_timesForwarded,235,0.00103118,0.0280623,0
1788420834,v3,aodv,20,medium,8kbps,medium,5,24,300,10540,5748,4792,54.5351,91.968,0.0696361,0.0415465,5719,1.1564,approx_timesForwarded,179,0.000949516,0.0254102,0
1788420843,v3,aodv,20,medium,8kbps,medium,5,25,300,10540,7631,2909,72.4004,122.096,0.0838559,0.0487938,9190,1.19984,approx_timesForwarded,210,0.00119936,0.0284158,0
1788420851,v3,aodv,20,medium,8kbps,medium,5,26,300,10540,5858,4682,55.5787,93.728,0.078293,0.0477894,8749,1.14817,approx_timesForwarded,185,0.000980528,0.0301143,0
1788420858,v3,aodv,20,medium,8kbps,medium,5,27,300,10540,6374,4166,60.4744,101.984,0.0750625,0.0449034,6228,1.13555,approx_timesForwarded,167,0.000957963,0.0273971,0
1788420868,v3,aodv,20,medium,8kbps,medium,5,28,300,10540,6946,3594,65.9013,111.136,0.0886736,0.0549281,12653,1.17334,approx_timesForwarded,212,0.00109664,0.0270633,0
1788420876,v3,aodv,20,medium,8kbps,medium,5,29,300,10540,6624,3916,62.8463,105.984,0.077411,0.0451971,7055,1.12138,approx_timesForwarded,176,0.000969774,0.0242198,0
1788420883,v3,aodv,20,medium,8kbps,medium,5,30,300,10540,6138,4402,58.2353,98.208,0.0777874,0.0470853,6447,1.20251,approx_timesForwarded,188,0.000962868,0.0271547,0
