Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788423118,v3,static,30,low,4kbps,medium,5,20,300,7890,2225,5665,28.2003,35.6,0.0935989,0.0357229,0,1.8,exact,0,0.00511573,0.0292762,0
1788423120,v3,static,30,low,4kbps,medium,5,21,300,7890,1479,6411,18.7452,23.664,0.0470402,0.025447,0,1.46667,exact,0,0.00435185,0.0173568,0
1788423122,v3,static,30,low,4kbps,medium,5,22,300,7890,759,7131,9.61977,12.144,0.0758603,0.0386783,0,1.8,exact,0,0.00545657,0.0216576,0
1788423125,v3,static,30,low,4kbps,medium,5,23,300,7890,1432,6458,18.1496,22.912,0.065801,0.0324926,0,1.8,exact,0,0.00434449,0.0135014,0
1788423126,v3,static,30,low,4kbps,medium,5,24,300,7890,1552,6338,19.6705,24.832,0.0446722,0.0233463,0,1.43333,exact,0,0.0040567,0.0183091,0
1788423129,v3,static,30,low,4kbps,medium,5,25,300,7890,1092,6798,13.8403,17.472,0.0589585,0.0320379,0,1.56667,exact,0,0.00398206,0.0181709,0
1788423130,v3,static,30,low,4kbps,medium,5,26,300,7890,612,7278,7.75665,9.792,0.0526292,0.0253823,0,1.66667,exact,0,0.00377819,0.0164045,0
1788423132,v3,static,30,low,4kbps,medium,5,27,300,7890,1613,6277,20.4436,25.808,0.0564348,0.0300958,0,1.73333,exact,0,0.00497779,0.023593,0
1788423135,v3,static,30,low,4kbps,medium,5,28,300,7890,1783,6107,22.5982,28.528,0.0825546,0.0423719,0,1.55172,exact,0,0.00463253,0.0163738,1
1788423137,v3,static,30,low,4kbps,medium,5,29,300,7890,1604,6286,20.3295,25.664,0.0614423,0.0291593,0,1.6,exact,0,0.00441363,0.0224102,0
1788423140,v3,static,30,low,4kbps,medium,5,30,300,7890,1539,6351,19.5057,24.624,0.0624962,0.0325379,0,1.7,exact,0,0.00487599,0.0204288,0
