Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788525457,v3,aodv,50,high,16kbps,static,0,20,300,52700,5129,47571,9.73245,82.064,0.396981,0.223705,272925,1.52349,approx_timesForwarded,2064,0.00178433,0.018328,0
1788529104,v3,aodv,50,high,16kbps,static,0,21,300,52700,5248,47452,9.95825,83.968,0.447146,0.23461,260889,1.40568,approx_timesForwarded,2089,0.00135874,0.0178985,0
1788531364,v3,aodv,50,high,16kbps,static,0,22,300,52700,5057,47643,9.59583,80.912,0.399922,0.202293,257927,1.35693,approx_timesForwarded,1931,0.00169277,0.0312306,0
1788532428,v3,aodv,50,high,16kbps,static,0,23,300,52700,6279,46421,11.9146,100.464,0.407665,0.204504,264979,1.43638,approx_timesForwarded,2016,0.00174088,0.0207457,0
1788535338,v3,aodv,50,high,16kbps,static,0,24,300,52700,7366,45334,13.9772,117.856,0.360965,0.188879,252928,1.32664,approx_timesForwarded,1856,0.0013691,0.0182701,0
1788538247,v3,aodv,50,high,16kbps,static,0,25,300,52700,8091,44609,15.3529,129.456,0.371693,0.190551,245341,1.33939,approx_timesForwarded,1804,0.00144028,0.0223919,0
1788540574,v3,aodv,50,high,16kbps,static,0,26,300,52700,5074,47626,9.62808,81.184,0.389346,0.198734,256625,1.37426,approx_timesForwarded,2059,0.00143586,0.0306311,0
1788540712,v3,aodv,50,high,16kbps,static,0,27,300,52700,4146,48554,7.86717,66.336,0.398602,0.223636,246867,1.3794,approx_timesForwarded,1923,0.00171817,0.020364,0
1788540848,v3,aodv,50,high,16kbps,static,0,28,300,52700,5300,47400,10.0569,84.8,0.343968,0.183636,237548,1.41981,approx_timesForwarded,1966,0.00152671,0.0186175,0
1788540991,v3,aodv,50,high,16kbps,static,0,29,300,52700,7288,45412,13.8292,116.608,0.408437,0.223625,266791,1.49588,approx_timesForwarded,2037,0.00171428,0.0177908,0
1788541130,v3,aodv,50,high,16kbps,static,0,30,300,52700,6611,46089,12.5446,105.776,0.422215,0.2193,262834,1.46286,approx_timesForwarded,1932,0.00152443,0.0215151,0
