Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788497951,v3,olsr,50,low,4kbps,static,0,20,300,13150,4706,8444,35.7871,75.296,0.115625,0.0573204,0,1.21334,approx_timesForwarded,288,0.000993059,0.030551,0
1788498017,v3,olsr,50,low,4kbps,static,0,21,300,13148,6215,6933,47.2695,99.44,0.14464,0.0833564,0,1.15028,approx_timesForwarded,331,0.000980658,0.0243763,0
1788498072,v3,olsr,50,low,4kbps,static,0,22,300,13150,5354,7796,40.7148,85.664,0.10731,0.056908,0,1.17109,approx_timesForwarded,282,0.000968252,0.0134707,0
1788498129,v3,olsr,50,low,4kbps,static,0,23,300,13150,3284,9866,24.9734,52.544,0.0862396,0.0445575,0,1.15621,approx_timesForwarded,171,0.000882523,0.0178022,0
1788498196,v3,olsr,50,low,4kbps,static,0,24,300,13150,5854,7296,44.5171,93.664,0.132319,0.0659993,0,1.12692,approx_timesForwarded,278,0.00122516,0.0248525,0
1788498261,v3,olsr,50,low,4kbps,static,0,25,300,13150,4387,8763,33.3612,70.192,0.109861,0.0614141,0,1.06588,approx_timesForwarded,182,0.00103417,0.0196762,0
1788498326,v3,olsr,50,low,4kbps,static,0,26,300,13150,5026,8124,38.2205,80.416,0.135743,0.0712402,0,1.14644,approx_timesForwarded,245,0.000958354,0.0208435,0
1788498378,v3,olsr,50,low,4kbps,static,0,27,300,13150,7249,5901,55.1255,115.984,0.234449,0.130024,0,1.28169,approx_timesForwarded,494,0.00123511,0.0323174,0
1788498428,v3,olsr,50,low,4kbps,static,0,28,300,13150,3545,9605,26.9582,56.72,0.0931677,0.0488366,0,1.12948,approx_timesForwarded,306,0.00078516,0.0238848,0
1788498478,v3,olsr,50,low,4kbps,static,0,29,300,13150,4063,9087,30.8973,65.008,0.091623,0.0456528,0,1.17229,approx_timesForwarded,192,0.00129163,0.018985,0
1788498537,v3,olsr,50,low,4kbps,static,0,30,300,13150,6363,6787,48.3878,101.808,0.141483,0.0722816,0,1.1878,approx_timesForwarded,290,0.00117113,0.0240077,0
