Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788421958,v3,aodv,30,low,4kbps,static,0,20,300,7890,3084,4806,39.0875,49.344,0.0837561,0.0390413,10185,1.33949,approx_timesForwarded,163,0.000992177,0.024054,0
1788421969,v3,aodv,30,low,4kbps,static,0,21,300,7890,3869,4021,49.0368,61.904,0.108977,0.0639686,12103,1.29413,approx_timesForwarded,191,0.000775518,0.0243222,0
1788421979,v3,aodv,30,low,4kbps,static,0,22,300,7890,4369,3521,55.3739,69.904,0.103358,0.0537934,11011,1.39185,approx_timesForwarded,173,0.000915669,0.0235031,0
1788421988,v3,aodv,30,low,4kbps,static,0,23,300,7890,3450,4440,43.7262,55.2,0.0990392,0.0516674,8483,1.22841,approx_timesForwarded,228,0.00100494,0.0251482,0
1788422006,v3,aodv,30,low,4kbps,static,0,24,300,7890,4792,3098,60.7351,76.672,0.123479,0.0816884,25221,1.27358,approx_timesForwarded,256,0.000897882,0.0268701,0
1788422014,v3,aodv,30,low,4kbps,static,0,25,300,7890,3250,4640,41.1914,52,0.0648053,0.0349782,7728,1.06369,approx_timesForwarded,125,0.000553324,0.0230472,0
1788422030,v3,aodv,30,low,4kbps,static,0,26,300,7890,4195,3695,53.1686,67.12,0.126615,0.0735488,21043,1.3652,approx_timesForwarded,290,0.00107295,0.0224943,0
1788422044,v3,aodv,30,low,4kbps,static,0,27,300,7890,4431,3459,56.1597,70.896,0.127497,0.0694515,18261,1.68495,approx_timesForwarded,336,0.000997818,0.0241127,0
1788422050,v3,aodv,30,low,4kbps,static,0,28,300,7890,2296,5594,29.1001,36.736,0.0578282,0.0324896,3688,1.06054,approx_timesForwarded,77,0.000510617,0.0188559,0
1788422058,v3,aodv,30,low,4kbps,static,0,29,300,7890,3882,4008,49.2015,62.112,0.0961006,0.0435943,7184,1.60819,approx_timesForwarded,167,0.000991436,0.0271438,0
1788422069,v3,aodv,30,low,4kbps,static,0,30,300,7890,5225,2665,66.2231,83.6,0.109874,0.0569503,10038,1.51215,approx_timesForwarded,229,0.000945637,0.0267271,0
