Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788544467,v3,static,50,high,16kbps,low,1,20,300,52700,14796,37904,28.0759,236.736,0.171994,0.0679791,0,1.62,exact,0,0.0155337,0.0724224,0
1788544496,v3,static,50,high,16kbps,low,1,21,300,52700,15508,37192,29.4269,248.128,0.132611,0.0640354,0,1.44,exact,0,0.0156875,0.0908851,0
1788544524,v3,static,50,high,16kbps,low,1,22,300,52700,16148,36552,30.6414,258.368,0.146233,0.0649821,0,1.66,exact,0,0.0151267,0.120668,0
1788544556,v3,static,50,high,16kbps,low,1,23,300,52700,16748,35952,31.7799,267.968,0.183585,0.074472,0,1.62,exact,0,0.0144538,0.106568,0
1788544583,v3,static,50,high,16kbps,low,1,24,300,52700,15540,37160,29.4877,248.64,0.111065,0.0511992,0,1.54,exact,0,0.0139667,0.0659251,0
1788544614,v3,static,50,high,16kbps,low,1,25,300,52700,17196,35504,32.63,275.136,0.145053,0.0612943,0,1.5,exact,0,0.0153259,0.139361,0
1788544641,v3,static,50,high,16kbps,low,1,26,300,52700,12152,40548,23.0588,194.432,0.147341,0.0750315,0,1.52,exact,0,0.0145731,0.0592435,0
1788544669,v3,static,50,high,16kbps,low,1,27,300,52700,13330,39370,25.2941,213.28,0.146636,0.0660516,0,1.62,exact,0,0.0157825,0.0861696,0
1788544697,v3,static,50,high,16kbps,low,1,28,300,52700,15412,37288,29.2448,246.592,0.1278,0.0612071,0,1.6,exact,0,0.0157518,0.108472,0
1788544726,v3,static,50,high,16kbps,low,1,29,300,52700,15339,37361,29.1063,245.424,0.15635,0.0685316,0,1.6,exact,0,0.0141445,0.0941107,0
1788544756,v3,static,50,high,16kbps,low,1,30,300,52700,16485,36215,31.2808,263.76,0.133429,0.0648185,0,1.64,exact,0,0.014552,0.114755,0
