Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788419722,v3,olsr,10,low,4kbps,low,1,20,300,2593,2346,247,90.4744,37.536,0.0425593,0.024315,0,1.02643,approx_timesForwarded,13,0.00350496,0.016128,0
1788419723,v3,olsr,10,low,4kbps,low,1,21,300,2620,2086,534,79.6183,33.376,0.0478084,0.0289478,0,1.1069,approx_timesForwarded,16,0.00343727,0.0168806,0
1788419724,v3,olsr,10,low,4kbps,low,1,22,300,2630,1722,908,65.4753,27.552,0.0391565,0.0224777,0,1.0993,approx_timesForwarded,16,0.00241588,0.0131942,0
1788419725,v3,olsr,10,low,4kbps,low,1,23,300,2630,2177,453,82.7757,34.832,0.0421598,0.0264701,0,1.10152,approx_timesForwarded,14,0.00250872,0.0158515,0
1788419726,v3,olsr,10,low,4kbps,low,1,24,300,2587,1821,766,70.3904,29.136,0.0497441,0.0317548,0,1.07029,approx_timesForwarded,19,0.00261978,0.0143616,0
1788419727,v3,olsr,10,low,4kbps,low,1,25,300,2630,1777,853,67.5665,28.432,0.0333159,0.0171111,0,1.08891,approx_timesForwarded,10,0.00207943,0.0114278,0
1788419728,v3,olsr,10,low,4kbps,low,1,26,300,2623,1589,1034,60.5795,25.424,0.0380382,0.0260951,0,1.06419,approx_timesForwarded,12,0.00188538,0.0110131,0
1788419729,v3,olsr,10,low,4kbps,low,1,27,300,2630,2049,581,77.9087,32.784,0.04245,0.0262182,0,1.08785,approx_timesForwarded,12,0.00271156,0.0123034,0
1788419730,v3,olsr,10,low,4kbps,low,1,28,300,2629,1938,691,73.7162,31.008,0.0540497,0.0341271,0,1.14087,approx_timesForwarded,20,0.00239219,0.017111,0
1788419731,v3,olsr,10,low,4kbps,low,1,29,300,2630,1609,1021,61.1787,25.744,0.0399108,0.0272727,0,1.10752,approx_timesForwarded,19,0.00134489,0.0107366,0
1788419732,v3,olsr,10,low,4kbps,low,1,30,300,2542,2207,335,86.8214,35.312,0.0412555,0.0254481,0,1.05573,approx_timesForwarded,18,0.00304943,0.0143309,0
