Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788420217,v3,aodv,20,low,4kbps,low,1,20,300,5260,3608,1652,68.5932,57.728,0.07662,0.0422471,1299,1.09368,approx_timesForwarded,104,0.000800614,0.0145791,0
1788420219,v3,aodv,20,low,4kbps,low,1,21,300,5260,2545,2715,48.384,40.72,0.0589859,0.0303775,651,1.11945,approx_timesForwarded,68,0.000832721,0.0181782,0
1788420224,v3,aodv,20,low,4kbps,low,1,22,300,5260,3857,1403,73.327,61.712,0.0782306,0.0417783,1396,1.09826,approx_timesForwarded,97,0.000903001,0.0179746,0
1788420228,v3,aodv,20,low,4kbps,low,1,23,300,5260,3712,1548,70.5703,59.392,0.0769625,0.0470225,2529,1.10237,approx_timesForwarded,100,0.000639134,0.0155366,0
1788420233,v3,aodv,20,low,4kbps,low,1,24,300,5260,3174,2086,60.3422,50.784,0.0828314,0.0458347,2553,1.18872,approx_timesForwarded,120,0.000690301,0.0217157,0
1788420239,v3,aodv,20,low,4kbps,low,1,25,300,5260,3322,1938,63.1559,53.152,0.0697987,0.0418297,5695,1.11288,approx_timesForwarded,109,0.000471138,0.0138345,0
1788420243,v3,aodv,20,low,4kbps,low,1,26,300,5260,3867,1393,73.5171,61.872,0.0756541,0.0431586,2635,1.08223,approx_timesForwarded,85,0.000668924,0.0183279,0
1788420246,v3,aodv,20,low,4kbps,low,1,27,300,5260,2669,2591,50.7414,42.704,0.0599904,0.0338766,651,1.06294,approx_timesForwarded,65,0.000806247,0.0159792,0
1788420250,v3,aodv,20,low,4kbps,low,1,28,300,5260,2813,2447,53.4791,45.008,0.0692314,0.041639,2360,1.15962,approx_timesForwarded,108,0.00063778,0.0138016,0
1788420253,v3,aodv,20,low,4kbps,low,1,29,300,5260,3215,2045,61.1217,51.44,0.0743382,0.0426457,933,1.07994,approx_timesForwarded,69,0.000812706,0.0148547,0
1788420257,v3,aodv,20,low,4kbps,low,1,30,300,5260,4166,1094,79.2015,66.656,0.0865777,0.0522174,2087,1.13058,approx_timesForwarded,136,0.00104275,0.0172177,0
