Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788421570,v3,static,20,high,16kbps,low,1,20,300,21080,8384,12696,39.7723,134.144,0.0785827,0.0352393,0,1.75,exact,0,0.0197566,0.0777984,0
1788421574,v3,static,20,high,16kbps,low,1,21,300,21080,5737,15343,27.2154,91.792,0.0390529,0.0187865,0,1.47368,exact,0,0.0161223,0.0584602,1
1788421581,v3,static,20,high,16kbps,low,1,22,300,21080,6754,14326,32.0398,108.064,0.070254,0.0306361,0,1.9,exact,0,0.0193807,0.0767693,0
1788421589,v3,static,20,high,16kbps,low,1,23,300,21080,9617,11463,45.6214,153.872,0.0763488,0.0353063,0,1.6,exact,0,0.0224251,0.100716,0
1788421593,v3,static,20,high,16kbps,low,1,24,300,21080,5485,15595,26.0199,87.76,0.0390156,0.0183386,0,1.42105,exact,0,0.0156974,0.0787507,1
1788421600,v3,static,20,high,16kbps,low,1,25,300,21080,10040,11040,47.6281,160.64,0.0657761,0.0289397,0,1.5,exact,0,0.0153914,0.0494131,0
1788421605,v3,static,20,high,16kbps,low,1,26,300,21080,7222,13858,34.26,115.552,0.0552523,0.023715,0,1.52941,exact,0,0.0167788,0.0765082,3
1788421611,v3,static,20,high,16kbps,low,1,27,300,21080,5436,15644,25.7875,86.976,0.0597945,0.0278575,0,1.9,exact,0,0.0168849,0.0551117,0
1788421617,v3,static,20,high,16kbps,low,1,28,300,21080,5302,15778,25.1518,84.832,0.0678268,0.030659,0,1.75,exact,0,0.0198118,0.0667238,0
1788421624,v3,static,20,high,16kbps,low,1,29,300,21080,9359,11721,44.3975,149.744,0.0630523,0.0279885,0,1.5,exact,0,0.0177052,0.0696883,0
1788421629,v3,static,20,high,16kbps,low,1,30,300,21080,5898,15182,27.9791,94.368,0.0588461,0.0279803,0,1.88889,exact,0,0.0145952,0.0567552,2
