Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788707334,v3,olsr,100,high,16kbps,medium,5,20,300,100250,14777,85473,14.7401,236.432,0.375949,0.219872,0,1.26074,approx_timesForwarded,3929,0.000227259,0.0114125,0
1788707786,v3,olsr,100,high,16kbps,medium,5,21,300,101784,15036,86748,14.7725,240.576,0.382521,0.220264,0,1.27886,approx_timesForwarded,4048,0.000228185,0.0119347,0
1788708224,v3,olsr,100,high,16kbps,medium,5,22,300,101840,16098,85742,15.8071,257.568,0.374234,0.215996,0,1.265,approx_timesForwarded,3946,0.000226074,0.0134554,0
1788708677,v3,olsr,100,high,16kbps,medium,5,23,300,102660,14542,88118,14.1652,232.672,0.389009,0.221555,0,1.28958,approx_timesForwarded,4111,0.000228046,0.0138547,0
1788709096,v3,olsr,100,high,16kbps,medium,5,24,300,101246,15421,85825,15.2312,246.736,0.388394,0.224101,0,1.29246,approx_timesForwarded,3935,0.000234339,0.012887,0
1788709596,v3,olsr,100,high,16kbps,medium,5,25,300,97682,13739,83943,14.065,219.824,0.367726,0.219265,0,1.25293,approx_timesForwarded,4157,0.000219611,0.0115661,0
1788710034,v3,olsr,100,high,16kbps,medium,5,26,300,102531,15171,87360,14.7965,242.736,0.385994,0.22434,0,1.27355,approx_timesForwarded,4003,0.000229057,0.0140544,0
1788710466,v3,olsr,100,high,16kbps,medium,5,27,300,101908,15624,86284,15.3315,249.984,0.380425,0.225371,0,1.26869,approx_timesForwarded,3862,0.000222998,0.0135168,0
1788710886,v3,olsr,100,high,16kbps,medium,5,28,300,103083,15530,87553,15.0655,248.48,0.375067,0.214074,0,1.26639,approx_timesForwarded,3876,0.00023303,0.0139469,0
1788711332,v3,olsr,100,high,16kbps,medium,5,29,300,103753,15044,88709,14.4998,240.704,0.401272,0.228834,0,1.30384,approx_timesForwarded,3908,0.000220495,0.0139008,0
1788711768,v3,olsr,100,high,16kbps,medium,5,30,300,103237,16831,86406,16.3033,269.296,0.378059,0.219971,0,1.25679,approx_timesForwarded,3761,0.000226996,0.0118272,0
