Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788425819,v3,static,30,high,16kbps,static,0,20,300,31620,18718,12902,59.1967,299.488,0.106608,0.0373562,0,1.8,exact,0,0.0222527,0.144876,0
1788425827,v3,static,30,high,16kbps,static,0,21,300,31620,10788,20832,34.1176,172.608,0.0590126,0.0277931,0,1.46667,exact,0,0.0148758,0.0528384,0
1788425841,v3,static,30,high,16kbps,static,0,22,300,31620,17312,14308,54.7502,276.992,0.0989201,0.0382691,0,1.8,exact,0,0.0196811,0.108165,0
1788425856,v3,static,30,high,16kbps,static,0,23,300,31620,16858,14762,53.3144,269.728,0.0967345,0.0358433,0,1.8,exact,0,0.0240484,0.168008,0
1788425867,v3,static,30,high,16kbps,static,0,24,300,31620,16618,15002,52.5553,265.888,0.0728806,0.035239,0,1.43333,exact,0,0.0179867,0.0742195,0
1788425880,v3,static,30,high,16kbps,static,0,25,300,31620,14978,16642,47.3688,239.648,0.0745642,0.0310899,0,1.56667,exact,0,0.0176858,0.0729446,0
1788425889,v3,static,30,high,16kbps,static,0,26,300,31620,8897,22723,28.1373,142.352,0.0561152,0.0218111,0,1.66667,exact,0,0.0149768,0.0571085,0
1788425896,v3,static,30,high,16kbps,static,0,27,300,31620,10033,21587,31.7299,160.528,0.0430042,0.0183878,0,1.73333,exact,0,0.0143005,0.0607334,0
1788425906,v3,static,30,high,16kbps,static,0,28,300,31620,10908,20712,34.4972,174.528,0.0792329,0.0302048,0,1.55172,exact,0,0.0161167,0.0679526,1
1788425914,v3,static,30,high,16kbps,static,0,29,300,31620,11226,20394,35.5028,179.616,0.0526312,0.0217784,0,1.6,exact,0,0.0148782,0.0595814,0
1788425928,v3,static,30,high,16kbps,static,0,30,300,31620,17441,14179,55.1581,279.056,0.0809919,0.0395403,0,1.7,exact,0,0.0217476,0.130084,0
