Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788587656,v3,olsr,75,medium,8kbps,medium,5,20,300,39525,13774,25751,34.8488,220.384,0.257637,0.161182,0,1.2936,approx_timesForwarded,1521,0.000312325,0.0266803,0
1788588029,v3,olsr,75,medium,8kbps,medium,5,21,300,39525,11765,27760,29.766,188.24,0.305418,0.196811,0,1.3643,approx_timesForwarded,1618,0.00026415,0.0199219,0
1788588355,v3,olsr,75,medium,8kbps,medium,5,22,300,39525,17422,22103,44.0784,278.752,0.303675,0.197081,0,1.3456,approx_timesForwarded,1940,0.000313704,0.0266035,0
1788588697,v3,olsr,75,medium,8kbps,medium,5,23,300,39511,15079,24432,38.1641,241.264,0.291319,0.187051,0,1.3412,approx_timesForwarded,1777,0.000307642,0.0246221,0
1788589031,v3,olsr,75,medium,8kbps,medium,5,24,300,39520,16121,23399,40.792,257.936,0.297304,0.192792,0,1.33156,approx_timesForwarded,1800,0.000324014,0.0263578,0
1788589396,v3,olsr,75,medium,8kbps,medium,5,25,300,39525,14933,24592,37.7812,238.928,0.299004,0.196638,0,1.32753,approx_timesForwarded,1723,0.000296518,0.0238541,0
1788589717,v3,olsr,75,medium,8kbps,medium,5,26,300,39525,16171,23354,40.9133,258.736,0.304857,0.190821,0,1.36677,approx_timesForwarded,1926,0.000321324,0.0260506,0
1788590082,v3,olsr,75,medium,8kbps,medium,5,27,300,39525,15289,24236,38.6818,244.624,0.280619,0.176151,0,1.30211,approx_timesForwarded,1618,0.000307296,0.0292608,0
1788590387,v3,olsr,75,medium,8kbps,medium,5,28,300,39525,18855,20670,47.704,301.68,0.319352,0.204348,0,1.3564,approx_timesForwarded,2002,0.000327923,0.0243917,0
1788590685,v3,olsr,75,medium,8kbps,medium,5,29,300,39525,18282,21243,46.2543,292.512,0.312542,0.196099,0,1.36555,approx_timesForwarded,2031,0.000332147,0.0245146,0
1788591028,v3,olsr,75,medium,8kbps,medium,5,30,300,39525,14471,25054,36.6123,231.536,0.29708,0.189953,0,1.34497,approx_timesForwarded,1843,0.000294367,0.024023,0
