Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788425598,v3,olsr,30,high,16kbps,static,0,20,300,31620,7597,24023,24.0259,121.552,0.0595053,0.0274505,0,1.39279,approx_timesForwarded,223,0.00321715,0.0662477,0
1788425616,v3,olsr,30,high,16kbps,static,0,21,300,31569,11877,19692,37.6224,190.032,0.0942037,0.0508385,0,1.15021,approx_timesForwarded,241,0.00313445,0.0559411,0
1788425632,v3,olsr,30,high,16kbps,static,0,22,300,31620,10251,21369,32.4194,164.016,0.09901,0.0454382,0,1.40464,approx_timesForwarded,263,0.00331591,0.112205,0
1788425648,v3,olsr,30,high,16kbps,static,0,23,300,31620,11658,19962,36.8691,186.528,0.123645,0.0596545,0,1.3142,approx_timesForwarded,376,0.00405802,0.0711782,0
1788425672,v3,olsr,30,high,16kbps,static,0,24,300,31568,16634,14934,52.6926,266.144,0.0866438,0.044479,0,1.21558,approx_timesForwarded,306,0.00455806,0.0865229,0
1788425694,v3,olsr,30,high,16kbps,static,0,25,300,31592,15577,16015,49.3068,249.232,0.0929711,0.0460988,0,1.22026,approx_timesForwarded,257,0.00433559,0.0553267,0
1788425717,v3,olsr,30,high,16kbps,static,0,26,300,31590,13913,17677,44.0424,222.608,0.100172,0.0489669,0,1.25588,approx_timesForwarded,270,0.00376918,0.0749261,0
1788425739,v3,olsr,30,high,16kbps,static,0,27,300,31610,15258,16352,48.2695,244.128,0.123765,0.0584852,0,1.43177,approx_timesForwarded,444,0.0036494,0.074281,0
1788425763,v3,olsr,30,high,16kbps,static,0,28,300,31589,14738,16851,46.6555,235.808,0.157621,0.0818355,0,1.36613,approx_timesForwarded,549,0.00368253,0.0730675,0
1788425782,v3,olsr,30,high,16kbps,static,0,29,300,31620,15377,16243,48.6306,246.032,0.0855877,0.0380858,0,1.35495,approx_timesForwarded,292,0.00494751,0.0691814,0
1788425802,v3,olsr,30,high,16kbps,static,0,30,300,31620,14939,16681,47.2454,239.024,0.0964956,0.0455663,0,1.25296,approx_timesForwarded,293,0.0044226,0.0768614,0
