Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788663222,v3,aodv,100,medium,8kbps,low,1,20,300,52700,2421,50279,4.59393,38.736,0.373663,0.230405,420344,1.12102,approx_timesForwarded,3150,0.000140257,0.00881856,0
1788663601,v3,aodv,100,medium,8kbps,low,1,21,300,52700,1832,50868,3.47628,29.312,0.327078,0.214462,419176,1.12336,approx_timesForwarded,3299,0.0001459,0.0105059,0
1788663968,v3,aodv,100,medium,8kbps,low,1,22,300,52700,2616,50084,4.96395,41.856,0.293503,0.206571,403571,1.07951,approx_timesForwarded,3155,0.00015554,0.0147122,0
1788664350,v3,aodv,100,medium,8kbps,low,1,23,300,52700,3274,49426,6.21252,52.384,0.309935,0.213472,371968,1.10629,approx_timesForwarded,2939,0.000139923,0.0105139,0
1788664770,v3,aodv,100,medium,8kbps,low,1,24,300,52700,3117,49583,5.91461,49.872,0.365614,0.249255,447201,1.13154,approx_timesForwarded,3508,0.000168693,0.0119494,0
1788665183,v3,aodv,100,medium,8kbps,low,1,25,300,52700,2770,49930,5.25617,44.32,0.316362,0.209352,370455,1.12599,approx_timesForwarded,3021,0.000134303,0.013133,0
1788665606,v3,aodv,100,medium,8kbps,low,1,26,300,52700,2491,50209,4.72676,39.856,0.289074,0.20032,393591,1.09595,approx_timesForwarded,3146,0.000147053,0.0136041,0
1788666034,v3,aodv,100,medium,8kbps,low,1,27,300,52700,2689,50011,5.10247,43.024,0.32559,0.2151,412744,1.09409,approx_timesForwarded,3297,0.000141622,0.00859808,0
1788666464,v3,aodv,100,medium,8kbps,low,1,28,300,52700,2930,49770,5.55977,46.88,0.334267,0.217297,419788,1.12423,approx_timesForwarded,3359,0.000160206,0.0110423,0
1788666874,v3,aodv,100,medium,8kbps,low,1,29,300,52700,3550,49150,6.73624,56.8,0.300109,0.211483,367479,1.09915,approx_timesForwarded,2845,0.000139542,0.0142384,0
1788667317,v3,aodv,100,medium,8kbps,low,1,30,300,52700,1203,51497,2.28273,19.248,0.343373,0.218083,429157,1.10973,approx_timesForwarded,3176,0.000144483,0.00966624,0
