Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788610516,v3,olsr,75,high,16kbps,medium,5,20,300,78564,20067,58497,25.5422,321.072,0.309704,0.186265,0,1.30508,approx_timesForwarded,2489,0.000354259,0.0196147,0
1788610730,v3,olsr,75,high,16kbps,medium,5,21,300,78134,20047,58087,25.6572,320.752,0.307817,0.181798,0,1.31925,approx_timesForwarded,2757,0.00036997,0.0212582,0
1788610951,v3,olsr,75,high,16kbps,medium,5,22,300,77857,21132,56725,27.1421,338.112,0.299847,0.176977,0,1.29983,approx_timesForwarded,2516,0.000356352,0.020137,0
1788611165,v3,olsr,75,high,16kbps,medium,5,23,300,78467,20803,57664,26.5118,332.848,0.299571,0.181009,0,1.30015,approx_timesForwarded,2614,0.000364647,0.0184627,0
1788611388,v3,olsr,75,high,16kbps,medium,5,24,300,78600,19876,58724,25.2875,318.016,0.294668,0.178579,0,1.30595,approx_timesForwarded,2475,0.000361208,0.0223488,0
1788611613,v3,olsr,75,high,16kbps,medium,5,25,300,77807,19823,57984,25.4771,317.168,0.323211,0.195613,0,1.33108,approx_timesForwarded,2702,0.000341353,0.0205363,0
1788611834,v3,olsr,75,high,16kbps,medium,5,26,300,78729,19988,58741,25.3884,319.808,0.30183,0.184121,0,1.31699,approx_timesForwarded,2575,0.000360071,0.0216422,0
1788612042,v3,olsr,75,high,16kbps,medium,5,27,300,78534,21673,56861,27.597,346.768,0.312967,0.186695,0,1.28727,approx_timesForwarded,2628,0.000360274,0.0163123,0
1788612253,v3,olsr,75,high,16kbps,medium,5,28,300,77862,20742,57120,26.6394,331.872,0.291856,0.176605,0,1.28585,approx_timesForwarded,2604,0.000363238,0.0208128,0
1788612462,v3,olsr,75,high,16kbps,medium,5,29,300,78554,21483,57071,27.3481,343.728,0.327791,0.195672,0,1.33338,approx_timesForwarded,2664,0.000364682,0.0180019,0
1788612676,v3,olsr,75,high,16kbps,medium,5,30,300,78562,20521,58041,26.1208,328.336,0.31411,0.18721,0,1.31577,approx_timesForwarded,2605,0.000359316,0.0223027,0
