Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788612718,v3,static,75,high,16kbps,medium,5,20,300,79050,10866,68184,13.7457,173.856,0.149427,0.0762581,0,1.62667,exact,0,0.0138747,0.091945,0
1788612744,v3,static,75,high,16kbps,medium,5,21,300,79050,7416,71634,9.3814,118.656,0.146739,0.0695308,0,1.45333,exact,0,0.01006,0.0765696,0
1788612787,v3,static,75,high,16kbps,medium,5,22,300,79050,10933,68117,13.8305,174.928,0.148054,0.0744573,0,1.65333,exact,0,0.0134033,0.0877978,0
1788612823,v3,static,75,high,16kbps,medium,5,23,300,79050,8135,70915,10.291,130.16,0.146135,0.0740914,0,1.65333,exact,0,0.012871,0.083113,0
1788612840,v3,static,75,high,16kbps,medium,5,24,300,79050,6313,72737,7.98608,101.008,0.122295,0.0625055,0,1.52,exact,0,0.00722576,0.0458957,0
1788612874,v3,static,75,high,16kbps,medium,5,25,300,79050,11769,67281,14.888,188.304,0.131236,0.0761342,0,1.49333,exact,0,0.0107455,0.0561562,0
1788612896,v3,static,75,high,16kbps,medium,5,26,300,79050,6725,72325,8.50727,107.6,0.143937,0.0671324,0,1.57333,exact,0,0.00885773,0.0455731,0
1788612939,v3,static,75,high,16kbps,medium,5,27,300,79050,13076,65974,16.5414,209.216,0.146648,0.0757776,0,1.61333,exact,0,0.0140641,0.0819149,0
1788612975,v3,static,75,high,16kbps,medium,5,28,300,79050,9901,69149,12.525,158.416,0.142872,0.0780381,0,1.57333,exact,0,0.0131987,0.0682906,0
1788613010,v3,static,75,high,16kbps,medium,5,29,300,79050,10016,69034,12.6705,160.256,0.125832,0.0647942,0,1.6,exact,0,0.0124044,0.1152,0
1788613033,v3,static,75,high,16kbps,medium,5,30,300,79050,3852,75198,4.87287,61.632,0.121137,0.0649827,0,1.61333,exact,0,0.0107132,0.0525005,0
