Timestamp,Version,RoutingProtocol,NumberOfNodes,TrafficLevel,DataRate,MobilityMode,MobilitySpeed,Seed,Duration,PacketsSent,PacketsReceived,PacketLoss,PDR,ThroughputKbps,AverageDelaySec,AverageJitterSec,RoutingOverheadPackets,AverageHopCount,HopCountMethod,PathChanges,AverageLinkUtilization,MaximumLinkUtilization,UnreachableSensors
1788420692,v3,olsr,20,medium,8kbps,low,1,20,300,10540,6977,3563,66.1954,111.632,0.0702621,0.0387613,0,1.07252,approx_timesForwarded,37,0.00448285,0.0296755,0
1788420699,v3,olsr,20,medium,8kbps,low,1,21,300,10505,6682,3823,63.6078,106.912,0.0721202,0.0394032,0,1.10626,approx_timesForwarded,52,0.00338713,0.0402278,0
1788420706,v3,olsr,20,medium,8kbps,low,1,22,300,10537,7167,3370,68.0175,114.672,0.0747641,0.0405287,0,1.09209,approx_timesForwarded,52,0.00338043,0.0354048,0
1788420713,v3,olsr,20,medium,8kbps,low,1,23,300,10536,7433,3103,70.5486,118.928,0.0753253,0.0424014,0,1.0483,approx_timesForwarded,46,0.00415677,0.0349286,0
1788420720,v3,olsr,20,medium,8kbps,low,1,24,300,10540,7270,3270,68.9753,116.32,0.0920195,0.0520079,0,1.12889,approx_timesForwarded,63,0.0041259,0.0412416,0
1788420727,v3,olsr,20,medium,8kbps,low,1,25,300,10540,7735,2805,73.3871,123.76,0.0686774,0.0365534,0,1.06154,approx_timesForwarded,35,0.00396001,0.0299827,0
1788420735,v3,olsr,20,medium,8kbps,low,1,26,300,10537,7442,3095,70.6273,119.072,0.0744493,0.0382473,0,1.05805,approx_timesForwarded,31,0.00427025,0.0332237,0
1788420741,v3,olsr,20,medium,8kbps,low,1,27,300,10540,5805,4735,55.0759,92.88,0.0736836,0.0410545,0,1.10956,approx_timesForwarded,44,0.0030232,0.0338227,0
1788420747,v3,olsr,20,medium,8kbps,low,1,28,300,10540,4488,6052,42.5806,71.808,0.0648192,0.0383398,0,1.21301,approx_timesForwarded,82,0.00214552,0.0246682,0
1788420756,v3,olsr,20,medium,8kbps,low,1,29,300,10540,8188,2352,77.685,131.008,0.0754996,0.0398432,0,1.05594,approx_timesForwarded,55,0.0040855,0.0315034,0
1788420764,v3,olsr,20,medium,8kbps,low,1,30,300,10540,7461,3079,70.7875,119.376,0.0760438,0.0417388,0,1.07144,approx_timesForwarded,47,0.00460087,0.0382618,0
