node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,max_retry_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,229.244,54.5642,125.81,2,3.20726,33.8975,10.0361,0.157136,793,381876,41973,0,9,0,0,0,0,0,263,0
1,0,102.328,160.765,42.346,1,3.37192,41.9529,22.079,0.22468,844,401234,31899,0,0,0,0,0,0,0,263,12
2,0,176.604,150.018,57.3482,1,3.45995,34.7042,20.3088,0.19491,883,411302,35397,0,0,0,0,0,0,0,263,23
3,0,231.848,174.163,117.616,2,7.00808,22.2177,9.89505,0.130403,1652,836362,44657,0,119,0,0,0,0,0,263,14
4,0,5.89971,110.056,120.034,2,6.0969,40.3648,12.458,0.196399,1378,729040,39182,0,19,0,0,0,0,0,263,0
5,0,44.2542,62.2877,102.238,2,4.95211,47.1,10.8608,0.20971,1165,591054,34918,0,37,0,0,0,0,0,263,26
6,0,243.576,18.146,159.619,2,1.85827,31.8181,4.64951,0.127753,523,219732,43101,0,18,0,0,0,0,0,263,0
7,0,132.174,57.8604,67.5218,1,3.35872,45.8619,19.4604,0.228936,814,400304,34119,0,0,0,0,0,0,0,263,15
8,0,72.8443,124.585,52.1573,1,3.52976,46.9982,16.8749,0.224676,858,420628,32244,0,0,0,0,0,0,0,263,58
9,0,15.0154,216.276,142.927,2,1.81774,26.2688,6.29501,0.114605,557,213850,43774,0,17,0,0,0,0,0,263,0
10,0,244.703,6.19701,168.65,3,3.21787,26.5803,6.03726,0.119451,808,382842,44237,0,48,0,0,0,0,0,263,5
11,0,44.2104,80.8884,92.0477,2,4.37717,47.2918,12.0595,0.212428,1013,522834,34336,0,19,0,0,0,0,0,263,11
12,0,132.342,232.833,108.082,2,1.55893,23.6102,17.8798,0.143497,1084,168850,40027,0,0,0,0,0,0,0,263,537
13,0,240.578,248.49,169.139,3,7.58298,13.7856,2.94738,0.081053,1702,907024,46906,0,151,0,0,0,0,0,263,0
14,0,187.323,96.8154,68.3995,1,3.5253,38.3966,15.9845,0.193021,921,418558,35693,0,5,0,0,0,0,0,263,72
15,0,93.9984,159.691,46.5246,1,3.13854,43.4406,20.6133,0.223975,740,374558,31776,0,0,0,0,0,0,0,263,7
16,0,39.2039,242.302,145.33,2,3.30451,17.4037,6.69267,0.0913363,827,393216,45568,0,53,0,0,0,0,0,263,0
17,0,243.783,14.1756,162.455,2,2.03496,31.5275,4.39675,0.126531,556,241026,43131,0,33,0,0,0,0,0,263,3
18,0,65.6983,51.6378,94.333,2,5.8579,46.0462,12.5802,0.214948,1508,696046,35032,0,38,0,0,0,0,0,263,204
19,0,66.1705,54.6681,91.6923,2,6.86147,45.3304,12.7163,0.21636,1567,820076,34760,0,27,0,0,0,0,0,263,18
20,0,18.3102,100.277,109.517,2,0.534,47.1276,12.092,0.199179,310,59310,35549,0,0,0,0,0,0,0,263,82
21,0,85.4267,190.675,76.6761,1,0.498288,32.8751,17.8905,0.170879,244,56430,36264,0,0,0,0,0,0,0,263,5
22,0,189.53,80.8295,78.1994,1,5.76618,36.364,14.6799,0.189367,1529,684076,35981,0,29,0,0,0,0,0,263,187
23,0,22.0207,129.479,103.077,2,1.12742,44.0591,14.5544,0.199137,461,129864,35854,0,6,0,0,0,0,0,263,85
24,0,156.375,82.571,52.7692,1,3.43886,45.8755,18.6341,0.226495,865,409098,32505,0,0,0,0,0,0,0,263,70
25,0,26.1888,161.918,105.482,2,0.748272,37.9884,13.8672,0.175346,387,84246,37375,0,2,0,0,0,0,0,263,92
26,0,65.3813,116.463,60.2268,1,3.9707,49.8834,14.6878,0.228473,992,472530,31545,0,0,0,0,0,0,0,263,41
27,0,106.405,129.779,19.1988,1,3.36869,46.5387,19.1548,0.230207,882,399918,31252,0,0,0,0,0,0,0,263,55
28,0,167.045,248.296,130.268,3,3.19158,22.7744,9.74563,0.119039,854,378452,44436,0,17,0,0,0,0,0,263,8
29,0,153.076,77.7526,54.9596,1,3.81874,45.642,18.6222,0.226943,1012,453054,32576,0,0,0,0,0,0,0,263,96
30,0,81.2306,195.75,83.1948,1,0.682496,32.8672,16.0284,0.16526,457,74344,36482,0,3,0,0,0,0,0,263,187
31,0,228.29,217.853,138.89,2,5.86814,19.7907,4.34485,0.100012,1380,700398,45579,0,67,0,0,0,0,0,263,18
32,0,103.286,56.3174,72.0332,1,2.49739,48.1781,19.6462,0.234406,651,296550,34063,0,0,0,0,0,0,0,263,51
33,0,156.587,2.24891,126.75,2,3.67768,36.954,14.2102,0.182806,933,437318,40894,0,23,0,0,0,0,0,263,4
34,0,110.929,214.968,91.0618,2,1.0943,28.3814,16.6185,0.153647,558,123396,38444,0,9,0,0,0,0,0,263,185
35,0,154.372,79.9804,53.7538,1,3.26176,46.0372,18.6526,0.226505,806,388376,32566,0,0,0,0,0,0,0,263,29
36,0,181.925,25.2596,114.842,2,8.06408,33.282,10.1554,0.171672,2190,955450,38014,0,159,0,0,0,0,0,263,405
37,0,54.452,5.30147,138.942,2,4.05726,37.1447,10.9605,0.173875,965,483998,41641,0,32,0,0,0,0,0,263,1
38,0,151.268,151.513,37.3228,1,3.12082,35.226,21.8247,0.200572,763,371790,34338,0,0,0,0,0,0,0,263,19
39,0,3.48191,31.9603,153.046,3,5.27917,39.481,4.68463,0.164816,1221,630592,40730,0,75,0,0,0,0,0,263,0
40,0,151.674,145.784,33.8152,1,3.31933,35.6114,21.4931,0.201413,841,394732,34242,0,0,0,0,0,0,0,263,15
41,0,110.552,71.2879,55.6214,1,3.50264,46.2811,21.4984,0.237607,873,416878,32546,0,0,0,0,0,0,0,263,25
42,0,44.2269,31.6602,123.437,2,3.0967,42.7564,10.2813,0.187115,776,368464,40146,0,32,0,0,0,0,0,263,0
43,0,51.0938,216.897,117.928,2,5.52989,24.3807,9.96386,0.132915,1344,658980,42923,0,49,0,0,0,0,0,263,11
44,0,100.627,7.74493,119.761,2,3.70235,39.2741,16.3495,0.197753,896,441290,40717,0,6,0,0,0,0,0,263,0
45,0,81.1482,155.854,53.6186,1,3.20722,44.3592,18.7402,0.221022,776,382278,32184,0,0,0,0,0,0,0,263,8
46,0,46.3212,111.909,79.7605,1,1.50637,49.9299,15.4127,0.22283,442,177688,33538,0,0,0,0,0,0,0,263,38
47,0,71.4237,176.814,74.5325,1,1.78965,34.7399,19.2109,0.185801,546,210602,35904,0,11,0,0,0,0,0,263,34
48,0,157.478,119.805,32.8912,1,3.16651,42.6523,20.8734,0.222307,792,376806,32530,0,0,0,0,0,0,0,263,6
49,0,203.567,29.6379,123.559,2,3.24947,36.9531,8.59032,0.162643,815,386624,41087,0,43,0,0,0,0,0,263,6
50,1,125,125,0,0,2.55971,45.6468,19.3042,0.225036,6935,153524,31941,0,0,0,0,0,0,0,0,0
