node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,max_retry_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,221.853,238.603,149.285,2,3.21398,26.4634,3.65386,0.111104,792,382740,36179,0,10,0,0,0,0,0,263,0
1,0,238.069,155.372,117.078,2,2.81104,27.9646,8.0455,0.129404,769,332924,35468,0,5,0,0,0,0,0,263,2
2,0,160.089,237.613,117.953,2,4.22867,30.2778,9.49341,0.146666,1025,503984,33840,0,13,0,0,0,0,0,263,0
3,0,168.216,10.2933,122.578,2,6.21834,23.543,9.7491,0.131702,1420,743212,36761,0,43,0,0,0,0,0,263,4
4,0,210.394,204.139,116.426,2,0.395504,32.589,8.16528,0.137166,260,43198,32630,0,0,0,0,0,0,0,263,62
5,0,195.628,183.817,91.9114,2,7.69496,30.9995,8.51446,0.157363,2174,909694,30327,0,58,0,0,0,0,0,263,494
6,0,119.347,216.551,91.7249,2,0.70584,34.7155,13.9174,0.164463,419,78174,30641,0,0,0,0,0,0,0,263,122
7,0,78.8811,226.633,111.608,2,0.47776,30.203,11.9344,0.14205,440,49160,32482,0,0,0,0,0,0,0,263,231
8,0,0.342743,143.872,126.078,2,5.30147,21.803,11.8183,0.129742,1248,632732,36818,0,58,0,0,0,0,0,263,0
9,0,118.631,68.0128,57.342,1,2.35299,34.4229,13.2443,0.166734,628,279052,30698,0,0,0,0,0,0,0,263,32
10,0,67.0997,246.779,134.842,2,2.81715,24.7199,8.74436,0.120938,697,335416,35546,0,7,0,0,0,0,0,263,0
11,0,232.429,46.2307,133.213,2,1.57552,18.0705,5.31867,0.0832157,449,186164,39193,0,8,0,0,0,0,0,263,0
12,0,113.361,111.836,17.5717,1,3.15638,34.201,19.5192,0.189589,784,375732,28962,0,0,0,0,0,0,0,263,45
13,0,63.2435,218.549,112.095,2,0.931008,29.0109,11.3708,0.137709,702,99528,32644,0,3,0,0,0,0,0,263,382
14,0,72.2154,79.865,69.4506,1,4.14653,34.8447,10.0657,0.163523,1018,493884,30894,0,1,0,0,0,0,0,263,26
15,0,143.985,202.009,79.3147,1,2.47651,35.1864,13.4758,0.170462,940,287004,29987,0,3,0,0,0,0,0,263,269
16,0,60.3712,208.728,105.77,2,0.417824,31.1115,12.0464,0.145253,238,46516,31997,0,0,0,0,0,0,0,263,50
17,0,186.783,110.327,63.5013,1,2.33637,31.2914,14.9857,0.162045,738,274334,30463,0,0,0,0,0,0,0,263,104
18,0,22.2629,95.8373,106.796,2,5.0541,32.0641,9.4572,0.155251,1327,599914,32428,0,47,0,0,0,0,0,263,150
19,0,104.514,191.243,69.3386,1,2.54288,34.0732,16.8326,0.178162,662,301972,29218,0,0,0,0,0,0,0,263,6
20,0,49.8195,12.2605,135.508,2,3.91003,25.3904,8.82855,0.127097,943,466122,37355,0,28,0,0,0,0,0,263,0
21,0,168.51,4.95508,127.687,2,1.81618,26.1656,9.82706,0.126029,511,214758,37231,0,21,0,0,0,0,0,263,0
22,0,199.142,178.877,91.6501,2,0.822272,37.3436,9.02688,0.157309,366,94000,30336,0,1,0,0,0,0,0,263,38
23,0,73.8338,82.2056,66.7034,1,3.52192,35.721,10.3021,0.16515,832,420272,30662,0,0,0,0,0,0,0,263,6
24,0,67.0335,34.1387,107.777,2,10.0703,28.1516,7.6729,0.152983,2506,1198648,32042,0,74,0,0,0,0,0,263,305
25,0,92.9887,3.93546,125.225,2,2.83006,32.7684,6.47042,0.14023,715,336598,35411,0,24,0,0,0,0,0,263,3
26,0,86.1819,240.905,122.233,2,3.36093,26.7862,10.2986,0.134819,809,400700,34737,0,8,0,0,0,0,0,263,0
27,0,48.9636,241.969,139.511,2,3.88846,25.0668,7.24054,0.120653,913,464146,35176,0,25,0,0,0,0,0,263,1
28,0,20.9459,57.5367,124.01,2,4.7907,30.4895,6.47747,0.139192,1160,570998,35568,0,35,0,0,0,0,0,263,0
29,0,40.1187,232.428,136.914,2,2.5755,23.894,8.54924,0.116729,646,306434,35980,0,1,0,0,0,0,0,263,0
30,0,231.438,211.776,137.329,2,4.85499,26.2607,5.33107,0.121489,1138,579562,35526,0,35,0,0,0,0,0,263,3
31,0,113.874,135.701,15.4371,1,3.30702,34.4293,20.1148,0.192837,865,392618,28421,0,0,0,0,0,0,0,263,54
32,0,83.8339,175.238,64.9501,1,3.57395,32.2407,17.8892,0.179013,874,425768,29240,0,0,0,0,0,0,0,263,5
33,0,158.488,95.4735,44.6462,1,3.28882,33.102,17.2961,0.178956,856,390558,29303,0,0,0,0,0,0,0,263,30
34,0,224.757,100.035,102.834,2,0.85736,26.765,14.1816,0.139346,664,91234,33664,0,2,0,0,0,0,0,263,265
35,0,90.1404,206.131,88.3029,1,0.478272,34.5006,13.9918,0.163236,267,53376,30418,0,0,0,0,0,0,0,263,69
36,0,11.9831,179.055,125.279,2,3.23064,27.2786,9.34005,0.132831,801,384606,35177,0,34,0,0,0,0,0,263,7
37,0,25.2956,241.566,153.39,2,3.68779,22.0661,4.93401,0.102293,885,439734,36417,0,12,0,0,0,0,0,263,0
38,0,49.1196,202.475,108.445,2,0.86208,31.7751,11.4465,0.146946,855,87240,31798,0,1,0,0,0,0,0,263,585
39,0,73.8882,138.18,52.7837,1,3.17456,33.735,17.6229,0.181775,797,377692,29343,0,0,0,0,0,0,0,263,11
40,0,197.454,161.52,81.1379,1,0.58392,36.6309,11.2936,0.161695,284,66174,30279,0,0,0,0,0,0,0,263,20
41,0,118.165,213.886,89.1485,1,0.478224,34.8823,14.1021,0.164875,256,53634,30605,0,0,0,0,0,0,0,263,56
42,0,131.735,81.7919,43.7298,1,2.59648,33.9735,15.6412,0.174037,710,307520,29622,0,0,0,0,0,0,0,263,33
43,0,188.16,247.449,137.779,2,3.37992,27.7564,6.48197,0.125394,846,402186,35379,0,26,0,0,0,0,0,263,0
44,0,150.803,193.153,72.8737,1,4.23368,33.5325,14.0074,0.172579,1018,504778,29731,0,1,0,0,0,0,0,263,22
45,0,220.187,52.7098,119.526,2,0.89088,19.7148,9.0173,0.0987433,322,103632,38745,0,10,0,0,0,0,0,263,1
46,0,244.931,215.603,150.308,2,2.31269,26.2172,4.42458,0.109848,603,274614,36822,0,0,0,0,0,0,0,263,0
47,0,195.086,97.6253,75.242,1,5.06029,26.4838,14.269,0.15271,1188,604024,31666,0,4,0,0,0,0,0,263,37
48,0,115.201,44.1224,81.469,1,0.348544,37.0871,10.3357,0.159238,185,39128,31542,0,0,0,0,0,0,0,263,6
49,0,116.438,109.269,17.9099,1,3.23648,34.5371,19.3796,0.19051,824,384784,28776,0,0,0,0,0,0,0,263,26
50,1,125,125,0,0,1.97984,34.6971,18.3133,0.183301,5048,126328,29159,0,1,0,0,0,0,0,0,0
