node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,max_retry_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,229.244,54.5642,125.81,2,1.87683,16.0159,5.05539,0.0764939,398,225052,23037,0,0,0,0,0,0,0,263,0
1,0,102.328,160.765,42.346,1,2.57614,21.7557,8.85772,0.110632,874,301042,17515,0,0,0,0,0,0,0,263,349
2,0,176.604,150.018,57.3482,1,2.87523,18.6495,8.88338,0.10136,910,337564,18281,0,0,0,0,0,0,0,263,321
3,0,231.848,174.163,117.616,2,3.1493,9.38594,6.67211,0.0640245,912,371774,24547,0,1,0,0,0,0,0,263,263
4,0,5.89971,110.056,120.034,2,0.98104,18.5142,7.05893,0.088514,213,117518,22955,0,1,0,0,0,0,0,263,0
5,0,44.2542,62.2877,102.238,2,2.8148,20.7509,6.71353,0.100931,843,331618,18948,0,0,0,0,0,0,0,263,262
6,0,243.576,18.146,159.619,2,2.56024,11.1099,3.38425,0.0568479,542,307022,24614,0,25,0,0,0,0,0,263,0
7,0,132.174,57.8604,67.5218,1,4.47842,19.4645,8.70518,0.108827,2012,511514,17989,0,0,0,0,0,0,0,263,1108
8,0,72.8443,124.585,52.1573,1,3.09509,20.8515,8.63672,0.108611,969,363630,18081,0,0,0,0,0,0,0,263,335
9,0,15.0154,216.276,142.927,2,0.008448,15.5699,5.63343,0.0707058,12,768,23874,0,0,0,0,0,0,0,263,0
10,0,244.703,6.19701,168.65,3,2.86563,8.64104,3.44299,0.0498322,604,343708,25108,0,11,0,0,0,0,0,263,0
11,0,44.2104,80.8884,92.0477,2,1.27864,22.1216,7.627,0.103424,275,153230,18876,0,0,0,0,0,0,0,263,0
12,0,132.342,232.833,108.082,2,3.13442,14.2756,6.67346,0.0802782,773,373250,20829,0,31,0,0,0,0,0,263,118
13,0,240.578,248.49,169.139,3,2.99483,5.28206,2.316,0.0353097,631,359210,25838,0,0,0,0,0,0,0,263,0
14,0,187.323,96.8154,68.3995,1,1.7469,17.6323,9.09118,0.0949013,526,205738,19083,0,3,0,0,0,0,0,263,161
15,0,93.9984,159.691,46.5246,1,1.65603,22.3516,9.32148,0.111097,352,198556,17559,0,0,0,0,0,0,0,263,0
16,0,39.2039,242.302,145.33,2,4.10702,9.88958,3.70241,0.0589967,861,492714,24334,0,6,0,0,0,0,0,263,0
17,0,243.783,14.1756,162.455,2,0.008448,13.5223,3.10829,0.0554633,12,768,24629,0,0,0,0,0,0,0,263,0
18,0,65.6983,51.6378,94.333,2,1.33144,23.2577,6.57556,0.103882,286,159566,18625,0,0,0,0,0,0,0,263,0
19,0,66.1705,54.6681,91.6923,2,2.99822,21.8221,6.43354,0.104179,630,359658,18476,0,0,0,0,0,0,0,263,0
20,0,18.3102,100.277,109.517,2,2.02083,17.3843,8.13926,0.0918147,428,242332,20619,0,2,0,0,0,0,0,263,0
21,0,85.4267,190.675,76.6761,1,0.088992,19.6648,7.43168,0.0906181,273,4572,19867,0,0,0,0,0,0,0,263,258
22,0,189.53,80.8295,78.1994,1,0.03864,18.23,8.85798,0.090422,110,2190,19688,0,0,0,0,0,0,0,263,94
23,0,22.0207,129.479,103.077,2,0.008448,19.1203,8.5231,0.0921729,12,768,20651,0,0,0,0,0,0,0,263,0
24,0,156.375,82.571,52.7692,1,1.68003,22.3366,8.66455,0.108937,357,201436,17252,0,0,0,0,0,0,0,263,0
25,0,26.1888,161.918,105.482,2,0.008448,17.8187,8.47753,0.0876821,12,768,20901,0,0,0,0,0,0,0,263,0
26,0,65.3813,116.463,60.2268,1,2.82234,22.0719,8.11336,0.110025,596,338488,17852,0,0,0,0,0,0,0,263,0
27,0,106.405,129.779,19.1988,1,2.51822,22.1584,8.6376,0.111047,530,302058,17113,0,0,0,0,0,0,0,263,0
28,0,167.045,248.296,130.268,3,1.24504,11.1187,7.37173,0.0657848,268,149198,24624,0,0,0,0,0,0,0,263,0
29,0,153.076,77.7526,54.9596,1,2.80622,21.3483,8.5674,0.109073,590,336618,17340,0,0,0,0,0,0,0,263,0
30,0,81.2306,195.75,83.1948,1,0.008448,19.8066,7.37552,0.0906353,12,768,19989,0,0,0,0,0,0,0,263,0
31,0,228.29,217.853,138.89,2,0.008448,11.3279,4.32267,0.0521967,12,768,24837,0,0,0,0,0,0,0,263,0
32,0,103.286,56.3174,72.0332,1,0.90744,21.7366,9.74062,0.107949,338,105318,18670,0,0,0,0,0,0,0,263,147
33,0,156.587,2.24891,126.75,2,2.88086,14.8376,6.47224,0.0806356,755,341988,22640,0,3,0,0,0,0,0,263,153
34,0,110.929,214.968,91.0618,2,2.05923,17.889,6.44427,0.0879751,436,246940,19969,0,2,0,0,0,0,0,263,0
35,0,154.372,79.9804,53.7538,1,2.81582,21.2737,8.60714,0.108989,592,337770,17285,0,0,0,0,0,0,0,263,0
36,0,181.925,25.2596,114.842,2,1.84323,16.2722,6.59706,0.082375,391,221020,20300,0,1,0,0,0,0,0,263,0
37,0,54.452,5.30147,138.942,2,3.51363,14.9495,5.60744,0.0802353,739,421468,22708,0,14,0,0,0,0,0,263,0
38,0,151.268,151.513,37.3228,1,1.67043,20.9275,8.90538,0.105011,355,200284,17626,0,0,0,0,0,0,0,263,0
