node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,max_retry_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,221.853,238.603,149.285,2,0.008448,8.9369,7.24098,0.0539544,12,768,30624,0,0,0,0,0,0,0,263,0
1,0,238.069,155.372,117.078,2,0.84184,14.1211,9.42748,0.0813013,184,100814,29709,0,0,0,0,0,0,0,263,0
2,0,160.089,237.613,117.953,2,2.85422,19.5434,6.86529,0.0975432,600,342378,27302,0,0,0,0,0,0,0,263,0
3,0,168.216,10.2933,122.578,2,0.008448,24.1159,7.07306,0.103991,12,768,28018,0,0,0,0,0,0,0,263,0
4,0,210.394,204.139,116.426,2,0.008448,16.0253,11.0226,0.0901878,12,768,26214,0,0,0,0,0,0,0,263,0
5,0,195.628,183.817,91.9114,2,1.79043,21.2974,11.4747,0.115208,380,214684,24068,0,0,0,0,0,0,0,263,0
6,0,119.347,216.551,91.7249,2,2.57653,25.2109,6.88566,0.115577,543,309034,22983,0,0,0,0,0,0,0,263,0
7,0,78.8811,226.633,111.608,2,1.36984,25.0835,7.34951,0.112676,294,164174,23713,0,0,0,0,0,0,0,263,0
8,0,0.342743,143.872,126.078,2,3.06424,21.1024,8.54972,0.109054,647,367502,28087,0,27,0,0,0,0,0,263,0
9,0,118.631,68.0128,57.342,1,7.50688,21.2542,9.87559,0.128789,2167,886352,22132,0,1,0,0,0,0,0,263,617
10,0,67.0997,246.779,134.842,2,0.008448,21.9777,7.60645,0.0986421,12,768,27711,0,0,0,0,0,0,0,263,0
11,0,232.429,46.2307,133.213,2,2.28664,21.2596,3.47136,0.0900588,485,274190,28043,0,7,0,0,0,0,0,263,0
12,0,113.361,111.836,17.5717,1,1.78667,25.4027,13.7858,0.136584,435,212894,21832,0,0,0,0,0,0,0,263,54
13,0,63.2435,218.549,112.095,2,1.94584,25.3179,6.80444,0.113561,414,233294,23846,0,0,0,0,0,0,0,263,0
14,0,72.2154,79.865,69.4506,1,0.328912,26.8376,10.9971,0.127212,1053,15842,22862,0,0,0,0,0,0,0,263,1030
15,0,143.985,202.009,79.3147,1,0.504656,27.4702,8.35658,0.121105,1614,24346,22842,0,0,0,0,0,0,0,263,1540
16,0,60.3712,208.728,105.77,2,1.89784,27.9221,6.08953,0.119698,404,227534,23391,0,0,0,0,0,0,0,263,0
17,0,186.783,110.327,63.5013,1,6.40163,22.9726,8.0482,0.124741,2019,751748,22469,0,0,0,0,0,0,0,263,712
18,0,22.2629,95.8373,106.796,2,2.44803,23.494,10.6868,0.122096,517,293596,24433,0,0,0,0,0,0,0,263,0
19,0,104.514,191.243,69.3386,1,2.9783,26.6148,9.18443,0.129259,878,351216,22258,0,1,0,0,0,0,0,263,263
20,0,49.8195,12.2605,135.508,2,3.24664,16.3649,7.30188,0.0897114,685,389390,28396,0,60,0,0,0,0,0,263,0
21,0,168.51,4.95508,127.687,2,2.33464,20.9596,6.45741,0.0991723,495,279950,28277,0,3,0,0,0,0,0,263,0
22,0,199.142,178.877,91.6501,2,1.88674,21.7441,11.1575,0.115961,401,226218,23989,0,0,0,0,0,0,0,263,0
23,0,73.8338,82.2056,66.7034,1,0.76024,27.3739,11.7922,0.133088,167,91022,22582,0,0,0,0,0,0,0,263,0
24,0,67.0335,34.1387,107.777,2,1.43224,24.441,8.71893,0.115307,307,171662,23836,0,0,0,0,0,0,0,263,0
25,0,92.9887,3.93546,125.225,2,2.47683,20.3386,6.14893,0.0965479,523,297052,27893,0,4,0,0,0,0,0,263,0
26,0,86.1819,240.905,122.233,2,1.48024,24.7951,5.63891,0.106381,317,177422,26519,0,0,0,0,0,0,0,263,0
27,0,48.9636,241.969,139.511,2,0.008448,22.7878,6.90513,0.0990046,12,768,27862,0,0,0,0,0,0,0,263,0
28,0,20.9459,57.5367,124.01,2,1.42744,23.1591,6.16984,0.102521,306,171086,27370,0,0,0,0,0,0,0,263,0
29,0,40.1187,232.428,136.914,2,0.008448,23.1098,7.75771,0.10292,12,768,27961,0,0,0,0,0,0,0,263,0
30,0,231.438,211.776,137.329,2,0.008448,12.6122,7.70998,0.0677689,12,768,29937,0,0,0,0,0,0,0,263,0
31,0,113.874,135.701,15.4371,1,2.54222,24.5836,14.0625,0.137294,535,304938,22422,0,0,0,0,0,0,0,263,0
32,0,83.8339,175.238,64.9501,1,4.33074,25.9049,9.0335,0.130897,1004,517246,22603,0,1,0,0,0,0,0,263,96
33,0,158.488,95.4735,44.6462,1,1.72803,27.5402,10.3801,0.132161,367,207196,21722,0,0,0,0,0,0,0,263,0
34,0,224.757,100.035,102.834,2,2.82062,22.4848,7.40194,0.109025,593,338346,24040,0,0,0,0,0,0,0,263,0
35,0,90.1404,206.131,88.3029,1,2.84344,25.7025,7.70599,0.12084,601,341006,22940,0,4,0,0,0,0,0,263,0
36,0,11.9831,179.055,125.279,2,0.008448,26.0479,7.33081,0.11129,12,768,27807,0,0,0,0,0,0,0,263,0
37,0,25.2956,241.566,153.39,2,0.008448,20.1444,6.51894,0.0889059,12,768,29281,0,0,0,0,0,0,0,263,0
38,0,49.1196,202.475,108.445,2,2.81582,27.2768,5.76247,0.119517,592,337770,23775,0,0,0,0,0,0,0,263,0
39,0,73.8882,138.18,52.7837,1,1.65603,26.9576,12.5227,0.137121,352,198556,22753,0,0,0,0,0,0,0,263,0
40,0,197.454,161.52,81.1379,1,0.026784,22.5676,13.2049,0.119331,71,1644,23751,0,0,0,0,0,0,0,263,57
41,0,118.165,213.886,89.1485,1,0.008448,28.2127,7.02319,0.117481,12,768,22740,0,0,0,0,0,0,0,263,0
42,0,131.735,81.7919,43.7298,1,1.83363,27.1181,10.8947,0.132821,389,219868,21798,0,0,0,0,0,0,0,263,0
43,0,188.16,247.449,137.779,2,0.81304,14.8325,7.00808,0.0755122,178,97358,28931,0,0,0,0,0,0,0,263,0
44,0,150.803,193.153,72.8737,1,2.68323,25.061,9.98865,0.125776,566,321820,22761,0,1,0,0,0,0,0,263,0
45,0,220.187,52.7098,119.526,2,1.52824,22.064,5.21956,0.0960393,327,183182,27938,0,0,0,0,0,0,0,263,0
46,0,244.931,215.603,150.308,2,0.008448,8.13139,8.00807,0.0538264,12,768,31204,0,0,0,0,0,0,0,263,0
47,0,195.086,97.6253,75.242,1,0.008448,28.0665,7.74747,0.119408,12,768,22798,0,0,0,0,0,0,0,263,0
48,0,115.201,44.1224,81.469,1,0.008448,26.2232,10.7514,0.123277,12,768,23330,0,0,0,0,0,0,0,263,0
49,0,116.438,109.269,17.9099,1,1.56963,25.7375,13.808,0.13705,334,188188,21856,0,0,0,0,0,0,0,263,0
50,0,114.689,158.975,35.505,1,2.30883,26.1963,12.5925,0.136992,488,276892,21604,0,0,0,0,0,0,0,263,0
51,0,244.856,172.471,128.914,2,0.008448,13.5465,7.25848,0.0693782,12,768,29993,0,0,0,0,0,0,0,263,0
52,0,20.0176,58.5412,124.25,2,3.11822,21.3821,6.24192,0.102474,655,374058,27424,0,0,0,0,0,0,0,263,0
53,0,84.5397,97.9239,48.6842,1,2.75342,25.873,12.4949,0.137071,579,330282,21715,0,0,0,0,0,0,0,263,0
54,0,200.343,13.1054,134.896,2,0.008448,22.7395,4.89392,0.0921394,12,768,28298,0,0,0,0,0,0,0,263,0
55,0,28.138,141.33,98.2289,2,1.59544,26.49,9.98139,0.126889,341,191246,24268,0,0,0,0,0,0,0,263,0
56,0,20.204,116.303,105.156,2,2.74563,24.1692,10.9938,0.126362,579,329308,24316,0,0,0,0,0,0,0,263,0
57,0,169.278,1.88025,130.84,2,0.008448,22.402,6.4945,0.0963498,12,768,28461,0,0,0,0,0,0,0,263,0
58,0,169.65,200.504,87.7183,1,0.008448,25.1617,10.6192,0.119298,12,768,23500,0,0,0,0,0,0,0,263,0
59,0,243.028,215.045,148.454,2,1.08184,7.56946,7.92492,0.0552541,234,129614,31076,0,2,0,0,0,0,0,263,0
60,0,105.254,224.943,101.875,2,1.66083,25.9212,7.2199,0.116006,353,199132,23341,0,0,0,0,0,0,0,263,0
61,0,77.2383,177.115,70.6907,1,2.61603,27.2603,7.52055,0.124656,552,313756,22992,0,1,0,0,0,0,0,263,0
62,0,139.664,80.1545,47.182,1,2.90222,26.2562,10.5475,0.132353,610,348138,21849,0,1,0,0,0,0,0,263,0
63,0,11.2119,68.3507,127.11,2,0.79384,22.197,8.28055,0.104238,174,95054,27779,0,0,0,0,0,0,0,263,0
64,0,229.108,140.37,105.236,2,1.83363,17.4978,10.2554,0.098623,389,219868,25467,0,0,0,0,0,0,0,263,0
65,0,30.5327,140.752,95.7717,2,1.41814,26.6643,9.99588,0.126928,305,169948,24233,0,5,0,0,0,0,0,263,0
66,0,98.6363,134.471,28.0133,1,2.32803,24.4676,14.407,0.137342,492,279196,22457,0,0,0,0,0,0,0,263,0
67,0,73.6228,126.558,51.4008,1,1.69443,26.6221,12.8255,0.13714,360,203164,22241,0,0,0,0,0,0,0,263,0
