node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,max_retry_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
0,0,174.016,108.312,51.7793,1,2.8352,25.0142,9.14881,0.123327,1221,325096,19299,0,0,0,0,0,0,0,263,645
1,0,24.7061,45.2061,128.164,2,1.05334,17.1378,5.64146,0.0794419,229,126172,26485,0,10,0,0,0,0,0,263,0
2,0,37.6545,64.7946,106.085,2,1.92003,19.2861,7.84901,0.0968506,407,230236,22386,0,0,0,0,0,0,0,263,0
3,0,155.227,43.7977,86.6459,1,0.160816,22.4584,9.45544,0.106915,504,8006,20781,0,0,0,0,0,0,0,263,481
4,0,67.8888,190.314,86.7616,1,0.52424,23.9394,9.25959,0.112411,1685,25090,20650,0,0,0,0,0,0,0,263,1655
5,0,236.627,4.68248,164.124,2,0.008448,6.3368,4.27689,0.0354071,12,768,29155,0,0,0,0,0,0,0,263,0
6,0,132.985,101.702,24.6287,1,2.36643,26.6858,8.54939,0.125339,500,283804,18430,0,0,0,0,0,0,0,263,0
7,0,151.978,164.836,48.1116,1,3.17117,24.786,9.17239,0.123765,723,379044,19243,0,0,0,0,0,0,0,263,59
8,0,90.5151,76.4426,59.557,1,6.60597,20.9606,8.42885,0.119985,1883,780554,19666,0,0,0,0,0,0,0,263,514
9,0,226.782,64.1468,118.586,2,0.92344,17.1604,8.29303,0.0879227,201,110606,26183,0,1,0,0,0,0,0,263,0
10,0,57.8787,235.812,129.555,2,1.42744,17.5827,4.585,0.0786505,306,171086,25182,0,1,0,0,0,0,0,263,0
11,0,119.386,157.943,33.4182,1,2.68622,24.8334,10.1807,0.125668,565,322218,18891,0,0,0,0,0,0,0,263,0
12,0,212.419,77.832,99.3324,2,1.37944,20.2134,8.88228,0.101584,296,165326,21585,0,0,0,0,0,0,0,263,0
13,0,151.415,114.501,28.4249,1,2.66222,25.9019,8.90652,0.124902,560,319338,18602,0,0,0,0,0,0,0,263,0
14,0,159.946,200.03,82.7693,1,0.008448,24.2054,10.3033,0.115057,12,768,21425,0,0,0,0,0,0,0,263,0
15,0,37.3611,57.669,110.517,2,0.65944,20.2037,7.2883,0.0938382,146,78926,22531,0,0,0,0,0,0,0,263,0
16,0,152.113,125.592,27.1197,1,2.41923,26.4743,8.65371,0.125158,511,290140,18606,0,0,0,0,0,0,0,263,0
17,0,179.965,153.887,62.0934,1,0.91864,26.5478,7.54783,0.116714,200,110030,19958,0,0,0,0,0,0,0,263,0
18,0,224.194,154.178,103.396,2,0.93304,24.3484,5.91989,0.104005,203,111758,21044,0,1,0,0,0,0,0,263,0
19,0,37.9802,225.896,133.239,2,1.75683,17.4142,4.2617,0.078109,373,210652,25149,0,0,0,0,0,0,0,263,0
20,0,117.845,239.301,114.525,2,1.85763,19.034,7.21718,0.0936959,394,222748,21786,0,0,0,0,0,0,0,263,0
21,0,127.726,160.121,35.2269,1,2.66222,25.297,9.67483,0.125447,560,319338,18949,0,0,0,0,0,0,0,263,0
22,0,189.51,166.546,76.7314,1,0.008448,27.421,7.21328,0.115476,12,768,20229,0,0,0,0,0,0,0,263,0
23,0,18.1895,13.2702,154.57,2,0.008448,14.9019,2.88528,0.0593189,12,768,27233,0,0,0,0,0,0,0,263,0
24,0,242.423,166.549,124.557,2,0.008448,21.8727,4.85266,0.0891128,12,768,25605,0,0,0,0,0,0,0,263,0
25,0,214.919,144.284,91.9634,2,0.63064,26.5843,6.25215,0.111557,140,75470,20426,0,0,0,0,0,0,0,263,0
26,0,30.3762,187.726,113.527,2,1.30264,17.4998,9.35584,0.093861,280,156110,22256,0,0,0,0,0,0,0,263,0
27,0,102.23,148.275,32.5608,1,2.64782,24.4846,10.2263,0.124529,557,317610,18857,0,0,0,0,0,0,0,263,0
28,0,112.967,102.034,25.9277,1,2.59502,25.7893,8.94923,0.124445,546,311274,18758,0,0,0,0,0,0,0,263,0
29,0,5.55682,99.9359,122.045,2,2.91064,17.8591,6.55759,0.0910912,615,349070,25719,0,17,0,0,0,0,0,263,0
30,0,132.116,3.32951,121.878,2,0.60184,18.6569,7.53951,0.0893277,134,72014,25851,0,0,0,0,0,0,0,263,0
31,0,114.625,11.9824,113.493,2,2.69582,16.8668,9.64118,0.0973461,567,323370,22081,0,0,0,0,0,0,0,263,0
